time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg],N_comp[rpm],Valve_open[null],V_sep_liq[%],SH_suc[K],SH_evap[K],T_app[K],PR[null],eta_is[null],eta_v[null]
50.0000000000001,17.4257076313535,-23.6310404117902,55.3866523781052,66.2233737775073,55.2721642512918,21.9086727640678,55.0073637481439,17.8171593292424,18.0343816108678,-22.7880949432189,17.8625647792985,-23.0913260261609,0.682485464222807,0.645899365213652,1.51165118184286,2.15755054705651,3.16131355195009,0.0086471274283817,0,14.5474867563439,21.147600220609,6,-20,2.5,437.621526938393,497.999176005183,423.303923672753,248.488507297451,291.917448274006,399.453661286212,2000,0.025,38.1172559669579,0.277317446312907,0.0372247291392966,17.8171593292424,3.17844494753543,0.830506873012991,0.840437693694112
60,17.4402830273274,-23.6137374379837,55.1984383056299,65.8404321509371,55.0835957466151,21.6890272126571,54.8216282059712,18.1848569357068,18.0415204396848,-22.7755419539474,17.8782508676569,-23.0635531764903,0.679972196830688,0.644740049229262,1.46897952450071,2.11371957372998,3.10853823668365,0.0086638070042317,0,14.4555149850332,20.9219281791792,6,-20,2.5,437.610497772669,497.68692481946,423.269287294254,253.715703773384,300.921728270723,414.007805958574,2000,0.025,40.2079858226444,0.268372996475982,0.0372584977087946,18.1848569357068,3.16499670441923,0.831112794336047,0.841270222294232
60.0000000000001,17.4402830273274,-23.6137374379837,55.1984383056299,65.8404321509371,55.0835957466151,21.6890272126571,54.8216282059712,18.1848569357068,18.0415204396848,-22.7755419539474,17.8782508676569,-23.0635531764903,0.679972196830688,0.644740049229262,1.46897952450071,2.11371957372998,3.10853823668365,0.0086638070042317,0,14.4555149850332,20.9219281791792,6,-20,2.5,437.610497772669,497.68692481946,423.269287294254,253.715703773384,300.921728270724,414.007805958574,2000,0.025,40.2079858226444,0.268372996475982,0.0372584977087946,18.1848569357068,3.16499670441923,0.831112794336047,0.841270222294232
70,17.4350785457638,-23.6310126937552,55.0697878386228,65.6296034053838,54.9546541794825,21.585244778614,54.691050854116,18.0840761928102,18.0308862950767,-22.7942424524559,17.8733453722382,-23.0722366401909,0.678544742902701,0.642840916605458,1.45079933134752,2.09364024795298,3.08548591651706,0.0086679720967151,0,14.3855844991768,20.8206862115873,6,-20,2.5,437.600721490072,497.539847498842,423.377066466232,256.002354692838,306.540189423537,424.801390154011,2000,0.025,41.3171620799539,0.260468142547694,0.0372479328627549,18.0840761928102,3.15856264679709,0.831308762512978,0.841881222025746
70.0000000000001,17.4350785457638,-23.6310126937552,55.0697878386228,65.6296034053838,54.9546541794825,21.585244778614,54.691050854116,18.0840761928102,18.0308862950767,-22.7942424524559,17.8733453722382,-23.0722366401909,0.678544742902701,0.642840916605458,1.45079933134752,2.09364024795298,3.08548591651706,0.0086679720967151,0,14.3855844991768,20.8206862115873,6,-20,2.5,437.600721490072,497.539847498842,423.377066466232,256.002354692838,306.540189423537,424.801390154011,2000,0.025,41.3171620799539,0.260468142547694,0.0372479328627549,18.0840761928102,3.15856264679709,0.831308762512978,0.841881222025746
80,17.4269208783271,-23.649537786267,54.9706991381206,65.4830660933738,54.8554213564035,21.5028499235708,54.5911269244313,18.0068267683048,18.020256712424,-22.8129428885715,17.8653338389759,-23.0864220016339,0.677427464588539,0.641386554967767,1.44125027382804,2.08263682879581,3.07433184755917,0.008668062511885,0,14.3286277848912,20.7400287716018,6,-20,2.5,437.595972658418,497.447285246887,423.453061729423,257.181732715368,309.322669577683,430.164462092077,2000,0.025,41.9072784789912,0.256634638486879,0.0372306861976632,18.0068267683048,3.15435523704504,0.831427467442688,0.842271895718522
80.0000000000002,17.4269208783271,-23.649537786267,54.9706991381206,65.4830660933738,54.8554213564035,21.5028499235708,54.5911269244313,18.0068267683048,18.020256712424,-22.8129428885715,17.8653338389759,-23.0864220016339,0.677427464588539,0.641386554967767,1.44125027382804,2.08263682879581,3.07433184755917,0.008668062511885,0,14.3286277848912,20.7400287716018,6,-20,2.5,437.595972658418,497.447285246887,423.453061729423,257.181732715368,309.322669577683,430.164462092077,2000,0.025,41.9072784789912,0.256634638486879,0.0372306861976632,18.0068267683048,3.15435523704504,0.831427467442688,0.842271895718522
90,17.4185510936296,-23.666531668425,54.9027276562123,65.3917020460429,54.787393334934,21.4430976402583,54.5227888618087,17.9539322405809,18.010577744378,-22.8299778321344,17.8569851727992,-23.1012092307025,0.676655788665634,0.640432796556748,1.43576108934607,2.07619388590282,3.0683161522893,0.0086662508576426,0,14.2885078644917,20.6814799903575,6,-20,2.5,437.593591980406,497.395743856327,423.496106391764,257.823416674977,310.915174328419,433.113568409691,2000,0.025,42.2397652378376,0.254719599581534,0.0372127348972846,17.9539322405809,3.15196868907722,0.831495069768043,0.84250160990184
90.0000000000002,17.4185510936296,-23.666531668425,54.9027276562123,65.3917020460429,54.787393334934,21.4430976402583,54.5227888618087,17.9539322405809,18.010577744378,-22.8299778321344,17.8569851727992,-23.1012092307025,0.676655788665634,0.640432796556748,1.43576108934607,2.07619388590282,3.0683161522893,0.0086662508576426,0,14.2885078644917,20.6814799903575,6,-20,2.5,437.593591980406,497.395743856327,423.496106391764,257.823416674977,310.915174328419,433.113568409692,2000,0.025,42.2397652378376,0.254719599581534,0.0372127348972846,17.9539322405809,3.15196868907722,0.831495069768043,0.84250160990184
100,17.410043356135,-23.6827601654266,54.8569886936201,65.3385722462759,54.7416531848176,21.4019278876108,54.4769443111431,17.9184187094998,18.0013966839072,-22.8461425315511,17.8483986901617,-23.1164229257892,0.676127629917696,0.639774141774701,1.4324167486539,2.0721908904286,3.06479250179562,0.0086632045134361,0,14.261100587422,20.6410496333425,6,-20,2.5,437.592467546568,497.371921920115,423.522327260027,258.177419791629,311.883057623168,434.621728646755,2000,0.025,42.4335750708468,0.253823923980889,0.0371943086193163,17.9184187094998,3.15088179687327,0.831539874099378,0.842625243050612
100,17.410043356135,-23.6827601654266,54.8569886936201,65.3385722462759,54.7416531848176,21.4019278876108,54.4769443111431,17.9184187094998,18.0013966839072,-22.8461425315511,17.8483986901617,-23.1164229257892,0.676127629917696,0.639774141774701,1.4324167486539,2.0721908904286,3.06479250179562,0.0086632045134361,0,14.261100587422,20.6410496333425,6,-20,2.5,437.592467546568,497.371921920115,423.522327260027,258.177419791629,311.883057623168,434.621728646755,2000,0.025,42.4335750708468,0.253823923980889,0.0371943086193163,17.9184187094998,3.15088179687327,0.831539874099378,0.842625243050612
110,17.3983452010076,-23.7034202961239,54.8231037538683,65.3164085000429,54.7078316921384,21.3720899633864,54.4431926887981,17.8922580493531,17.9893143827975,-22.8674243103543,17.8364698514897,-23.1375674774039,0.67573382609434,0.639209673918418,1.42992639166644,2.06913606558486,3.06205784834572,0.0086574893347441,0,14.2405881281725,20.6114683771488,6,-20,2.5,437.592970110739,497.376579601862,423.543433616553,258.377028394674,312.633529478033,435.405862556471,2000,0.025,42.5599736918789,0.254255423670372,0.0371687980438118,17.8922580493531,3.15105276510397,0.83155423296389,0.842658072484024
110,17.3983452010076,-23.7034202961239,54.8231037538683,65.3164085000429,54.7078316921384,21.3720899633864,54.4431926887981,17.8922580493531,17.9893143827975,-22.8674243103543,17.8364698514897,-23.1375674774039,0.67573382609434,0.639209673918418,1.42992639166644,2.06913606558486,3.06205784834572,0.0086574893347441,0,14.2405881281725,20.6114683771488,6,-20,2.5,437.592970110739,497.376579601862,423.543433616553,258.377028394674,312.633529478033,435.405862556471,2000,0.025,42.5599736918789,0.254255423670372,0.0371687980438118,17.8922580493531,3.15105276510397,0.83155423296389,0.842658072484024
