V_sep_liq[%],h_gc_out[kJ/kg],h_gc_mid[kJ/kg],T_mid[degC],T_gc_mid[degC],T_gc_out[degC],Q_heat_s1[kW],h_suc[kJ/kg],T_dis[degC],Q_heat_total[kW],Q_heat_s2[kW],h_dis[kJ/kg],W_comp[kW],h_eva_out[kJ/kg],T_app[K],label,condition
89.5150944635166,221.858290260025,362.624260886805,15.1825693214685,22.566190954177,9.67572557507486,0.521712758070127,365.991527057809,24.148006671369,2.04893077759169,1.52721801952157,410.711306638873,0.644290571760685,363.351048378491,9.67572557507486,0,0pct
89.5150798394988,221.920073803389,362.621780736188,15.1893978820473,22.5775652529329,9.69963564612726,0.522442770841783,366.051031001027,24.1829917716141,2.04862990093239,1.5261871300906,410.786640852506,0.644398179988323,363.402576296987,9.69963564612726,0,0pct
89.5150798394988,221.920073803389,362.621780736188,15.1893978820473,22.5775652529329,9.69963564612726,0.522442770841783,366.051031001027,24.1829917716141,2.04862990093239,1.5261871300906,410.786640852506,0.644398179988323,363.402576296987,9.69963564612726,0,0pct
89.5150736937172,221.929648218441,362.663224677066,15.1928519151011,22.5857247644013,9.70387732301896,0.522455445052452,366.083047184167,24.2075027151325,2.04870223824621,1.52624679319376,410.838279753613,0.644575622400281,363.413053121837,9.70387732301896,0,0pct
89.5150736937172,221.929648218441,362.663224677066,15.1928519151011,22.5857247644013,9.70387732301896,0.522455445052452,366.083047184167,24.2075027151325,2.04870223824621,1.52624679319376,410.838279753613,0.644575622400281,363.413053121837,9.70387732301896,0,0pct
89.5150748038443,221.92391612053,362.685647765144,15.1941444170744,22.5884055147966,9.701972285897,0.522260455602771,366.082800676592,24.21282643829,2.04877147851446,1.52651102291169,410.844020024998,0.644649824206264,363.402367637068,9.701972285897,0,0pct
89.5150748038443,221.92391612053,362.685647765144,15.1941444170744,22.5884055147966,9.701972285897,0.522260455602771,366.082800676592,24.21282643829,2.04877147851446,1.52651102291169,410.844020024998,0.644649824206264,363.402367637068,9.701972285897,0,0pct
89.5150769730101,221.921392762267,362.687265814347,15.1945711163565,22.5884941650282,9.70104165342951,0.522157180971442,366.074759508533,24.2106197127006,2.0487673827535,1.52661020178205,410.834403416374,0.644650274983348,363.393523313975,9.70104165342951,0,0pct
89.5150769730101,221.921392762267,362.687265814347,15.1945711163565,22.5884941650282,9.70104165342951,0.522157180971442,366.074759508533,24.2106197127006,2.0487673827535,1.52661020178205,410.834403416374,0.644650274983348,363.393523313975,9.70104165342951,0,0pct
89.5150777767104,221.922816178924,362.683286158506,15.1947833113339,22.5883001562461,9.70155388549631,0.522151441893537,366.071075342797,24.2089694470902,2.04873859175305,1.52658714985951,410.828773540746,0.64463684033448,363.391380530616,9.70155388549631,0,0pct
89.5150777767104,221.922816178924,362.683286158506,15.1947833113339,22.5883001562461,9.70155388549631,0.522151441893537,366.071075342797,24.2089694470902,2.04873859175305,1.52658714985951,410.828773540746,0.64463684033448,363.391380530616,9.70155388549631,0,0pct
89.5150776580751,221.92465587294,362.681435896544,15.194939084292,22.5883944214788,9.70224518902216,0.522171714669483,366.071309133291,24.2090704361668,2.0487245099683,1.52655279529882,410.828613906128,0.644633698328161,363.392203481656,9.70224518902216,0,0pct
89.5150776580751,221.92465587294,362.681435896544,15.194939084292,22.5883944214788,9.70224518902216,0.522171714669483,366.071309133291,24.2090704361668,2.0487245099683,1.52655279529882,410.828613906128,0.644633698328161,363.392203481656,9.70224518902216,0,0pct
89.5150774295792,221.925431935734,362.681734295705,15.1950383325168,22.5885846240649,9.70254946645133,0.522288042281843,366.072289949248,24.2096725490209,2.04914307978972,1.52685503750787,410.829942077376,0.644768869965437,363.392927329573,9.70254946645133,0,0pct
89.5150774295792,221.925431935734,362.681734295705,15.1950383325168,22.5885846240649,9.70254946645133,0.522288041460866,366.072289949248,24.209672549021,2.04914307656871,1.52685503510784,410.829942077376,0.644768868951934,363.392927329573,9.70254946645133,0,0pct
89.5150773645288,221.92547810266,362.682404474876,15.1950848751569,22.5886974418045,9.70257608510599,0.522174706134415,366.072669625675,24.209998284638,2.04870551674982,1.52653081061541,410.830601781922,0.644633346599269,363.392973088263,9.70257608510599,0,0pct
89.5150773645288,221.92547810266,362.682404474876,15.1950848751569,22.5886974418045,9.70257608510599,0.522174706134415,366.072669625675,24.209998284638,2.04870551674982,1.52653081061541,410.830601781922,0.644633346599269,363.392973088263,9.70257608510599,0,0pct
