# Export CSV from Simcenter Amesim 2304 (encoding="UTF - 8 - BOM")
"Time - load=0.86 kg ""1""","liquid volume percentage - load=0.86 kg ""1""","liquid volume percentage - load=0.817 kg ""2""","liquid volume percentage - load=0.774 kg ""3""","liquid volume percentage - load=0.688 kg ""5""","liquid volume percentage - load=0.645 kg ""6""","liquid volume percentage - load=0.602 kg ""7""","liquid volume percentage - load=0.559 kg ""8""","liquid volume percentage - load=0.516 kg ""9""","liquid volume percentage - load=0.473 kg ""10""","liquid volume percentage - load=0.43 kg ""11"""
"s","%","%","%","%","%","%","%","%","%","%"
4.10000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58883955832405e+01,7.72815735220266e+01,6.86747513739643e+01,6.00679291290290e+01,5.14611068148471e+01,4.28542843776227e+01,3.42474619025780e+01
4.20000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58883974203489e+01,7.72815750903216e+01,6.86747526904901e+01,6.00679301637685e+01,5.14611077080504e+01,4.28542850887794e+01,3.42474624415090e+01
4.30000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58883987429442e+01,7.72815761977529e+01,6.86747536339688e+01,6.00679310020242e+01,5.14611083697791e+01,4.28542855915270e+01,3.42474628379078e+01
4.40000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58883997282927e+01,7.72815770626635e+01,6.86747543540449e+01,6.00679316223218e+01,5.14611088349211e+01,4.28542859854404e+01,3.42474631168754e+01
4.50000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884005214935e+01,7.72815777366060e+01,6.86747549192120e+01,6.00679320593879e+01,5.14611092022379e+01,4.28542862622428e+01,3.42474633351407e+01
4.60000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884011121225e+01,7.72815782375081e+01,6.86747553378731e+01,6.00679324055863e+01,5.14611094739693e+01,4.28542864807807e+01,3.42474634880511e+01
4.70000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884015317933e+01,7.72815785942846e+01,6.86747556339386e+01,6.00679326622304e+01,5.14611096662507e+01,4.28542866420022e+01,3.42474636026034e+01
4.80000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884018657164e+01,7.72815788760826e+01,6.86747558689717e+01,6.00679328434563e+01,5.14611098172732e+01,4.28542867498062e+01,3.42474636927643e+01
4.90000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884021151174e+01,7.72815790761915e+01,6.86747560434678e+01,6.00679329868571e+01,5.14611099236493e+01,4.28542868319927e+01,3.42474637527276e+01
5.00000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884022926806e+01,7.72815792353503e+01,6.86747561670369e+01,6.00679330881015e+01,5.14611099999556e+01,4.28542868946435e+01,3.42474637984054e+01
5.10000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884024341750e+01,7.72815793537859e+01,6.86747562604065e+01,6.00679331644852e+01,5.14611100582362e+01,4.28542869424008e+01,3.42474638331985e+01
5.20000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884025352307e+01,7.72815794337483e+01,6.86747563277020e+01,6.00679332190488e+01,5.14611101027523e+01,4.28542869788064e+01,3.42474638597051e+01
5.30000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884026077131e+01,7.72815794952385e+01,6.86747563791089e+01,6.00679332615017e+01,5.14611101366202e+01,4.28542870064526e+01,3.42474638798955e+01
5.40000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884026635746e+01,7.72815795425375e+01,6.86747564185696e+01,6.00679332933781e+01,5.14611101625204e+01,4.28542870275528e+01,3.42474638952749e+01
5.50000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884027066172e+01,7.72815795789117e+01,6.86747564488670e+01,6.00679333178000e+01,5.14611101823259e+01,4.28542870436595e+01,3.42474639071746e+01
5.60000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884027397904e+01,7.72815796068855e+01,6.86747564721224e+01,6.00679333365092e+01,5.14611101974714e+01,4.28542870559509e+01,3.42474639160557e+01
5.70000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884027653501e+01,7.72815796283986e+01,6.86747564899727e+01,6.00679333508473e+01,5.14611102090545e+01,4.28542870653814e+01,3.42474639228220e+01
5.80000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884027850463e+01,7.72815796449442e+01,6.86747565036752e+01,6.00679333618306e+01,5.14611102179121e+01,4.28542870725799e+01,3.42474639280289e+01
5.90000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028002217e+01,7.72815796576721e+01,6.86747565141929e+01,6.00679333702461e+01,5.14611102246850e+01,4.28542870780212e+01,3.42474639319436e+01
6.00000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028119143e+01,7.72815796674602e+01,6.86747565222671e+01,6.00679333766932e+01,5.14611102298636e+01,4.28542870822278e+01,3.42474639349206e+01
6.10000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028209241e+01,7.72815796749879e+01,6.86747565285597e+01,6.00679333816324e+01,5.14611102338240e+01,4.28542870854902e+01,3.42474639371909e+01
6.20000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028279726e+01,7.72815796807769e+01,6.86747565332956e+01,6.00679333854167e+01,5.14611102368529e+01,4.28542870879065e+01,3.42474639389480e+01
6.30000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028332983e+01,7.72815796852292e+01,6.86747565369305e+01,6.00679333883607e+01,5.14611102391686e+01,4.28542870897181e+01,3.42474639402804e+01
6.40000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028374017e+01,7.72815796887061e+01,6.86747565397205e+01,6.00679333905717e+01,5.14611102409395e+01,4.28542870911042e+01,3.42474639412747e+01
6.50000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028405629e+01,7.72815796913279e+01,6.86747565418619e+01,6.00679333922656e+01,5.14611102422936e+01,4.28542870921627e+01,3.42474639420438e+01
6.60000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028429991e+01,7.72815796933440e+01,6.86747565435059e+01,6.00679333935633e+01,5.14611102433451e+01,4.28542870929831e+01,3.42474639426269e+01
6.70000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028448761e+01,7.72815796948943e+01,6.86747565447873e+01,6.00679333945729e+01,5.14611102441454e+01,4.28542870936062e+01,3.42474639430688e+01
6.80000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028463225e+01,7.72815796961049e+01,6.86747565457515e+01,6.00679333953450e+01,5.14611102447545e+01,4.28542870940793e+01,3.42474639434039e+01
6.90000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028474368e+01,7.72815796970178e+01,6.86747565465053e+01,6.00679333959311e+01,5.14611102452179e+01,4.28542870944387e+01,3.42474639436578e+01
7.00000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028483087e+01,7.72815796977305e+01,6.86747565470786e+01,6.00679333963783e+01,5.14611102455705e+01,4.28542870947116e+01,3.42474639438503e+01
7.10000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028489773e+01,7.72815796982762e+01,6.86747565475170e+01,6.00679333967193e+01,5.14611102458413e+01,4.28542870949157e+01,3.42474639439939e+01
7.20000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028494902e+01,7.72815796986939e+01,6.86747565478518e+01,6.00679333969794e+01,5.14611102460416e+01,4.28542870950720e+01,3.42474639441034e+01
7.30000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028498835e+01,7.72815796990136e+01,6.86747565481077e+01,6.00679333971777e+01,5.14611102461950e+01,4.28542870951907e+01,3.42474639441880e+01
7.40000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028501853e+01,7.72815796992583e+01,6.86747565483031e+01,6.00679333973266e+01,5.14611102463123e+01,4.28542870952828e+01,3.42474639442521e+01
7.50000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028504167e+01,7.72815796994457e+01,6.86747565484524e+01,6.00679333974406e+01,5.14611102465006e+01,4.28542870953516e+01,3.42474639443008e+01
7.60000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028505920e+01,7.72815796995870e+01,6.86747565485647e+01,6.00679333975294e+01,5.14611102465407e+01,4.28542870954582e+01,3.42474639443376e+01
7.70000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028507265e+01,7.72815796996957e+01,6.86747565486510e+01,6.00679333975970e+01,5.14611102465731e+01,4.28542870954875e+01,3.42474639443655e+01
7.80000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028508303e+01,7.72815796997805e+01,6.86747565487182e+01,6.00679333976486e+01,5.14611102466014e+01,4.28542870955046e+01,3.42474639444399e+01
7.90000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028509137e+01,7.72815796998445e+01,6.86747565487696e+01,6.00679333976879e+01,5.14611102466236e+01,4.28542870955231e+01,3.42474639444499e+01
8.00000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028509756e+01,7.72815796998944e+01,6.86747565488089e+01,6.00679333977179e+01,5.14611102466401e+01,4.28542870955350e+01,3.42474639444528e+01
8.10000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028510227e+01,7.72815796999327e+01,6.86747565488389e+01,6.00679333977408e+01,5.14611102466529e+01,4.28542870955443e+01,3.42474639444517e+01
8.20000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511126e+01,7.72815796999619e+01,6.86747565488618e+01,6.00679333977583e+01,5.14611102466626e+01,4.28542870955754e+01,3.42474639444517e+01
8.30000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511239e+01,7.72815796999869e+01,6.86747565488790e+01,6.00679333978252e+01,5.14611102466699e+01,4.28542870955730e+01,3.42474639444520e+01
8.40000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511323e+01,7.72815797000032e+01,6.86747565488924e+01,6.00679333978202e+01,5.14611102466755e+01,4.28542870955723e+01,3.42474639444523e+01
8.50000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511426e+01,7.72815797000158e+01,6.86747565489027e+01,6.00679333978153e+01,5.14611102468275e+01,4.28542870955726e+01,3.42474639444524e+01
8.60000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511510e+01,7.72815797000255e+01,6.86747565489105e+01,6.00679333978145e+01,5.14611102467817e+01,4.28542870955728e+01,3.42474639444526e+01
8.70000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511574e+01,7.72815797000332e+01,6.86747565489167e+01,6.00679333978145e+01,5.14611102467570e+01,4.28542870955730e+01,3.42474639444527e+01
8.80000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511624e+01,7.72815797000390e+01,6.86747565489213e+01,6.00679333978145e+01,5.14611102467416e+01,4.28542870955731e+01,3.42474639444527e+01
8.90000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028513106e+01,7.72815797000433e+01,6.86747565489247e+01,6.00679333978144e+01,5.14611102467303e+01,4.28542870955731e+01,3.42474639444528e+01
9.00000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028512614e+01,7.72815797000466e+01,6.86747565489273e+01,6.00679333978144e+01,5.14611102467216e+01,4.28542870955732e+01,3.42474639444528e+01
9.10000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028512379e+01,7.72815797000491e+01,6.86747565489293e+01,6.00679333978143e+01,5.14611102467149e+01,4.28542870955733e+01,3.42474639444528e+01
9.20000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028512238e+01,7.72815797000511e+01,6.86747565489308e+01,6.00679333978143e+01,5.14611102467097e+01,4.28542870955733e+01,3.42474639444529e+01
9.30000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028512134e+01,7.72815797000525e+01,6.86747565489321e+01,6.00679333978143e+01,5.14611102467058e+01,4.28542870955733e+01,3.42474639444529e+01
9.40000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028512053e+01,7.72815797000537e+01,6.86747565489329e+01,6.00679333978143e+01,5.14611102467028e+01,4.28542870955733e+01,3.42474639444529e+01
9.50000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511990e+01,7.72815797000545e+01,6.86747565489336e+01,6.00679333978143e+01,5.14611102467006e+01,4.28542870955733e+01,3.42474639444529e+01
9.60000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511948e+01,7.72815797000552e+01,6.86747565489341e+01,6.00679333978143e+01,5.14611102466989e+01,4.28542870955733e+01,3.42474639444529e+01
9.70000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511910e+01,7.72815797000557e+01,6.86747565489344e+01,6.00679333978143e+01,5.14611102466976e+01,4.28542870955734e+01,3.42474639444529e+01
9.80000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511879e+01,7.72815797000561e+01,6.86747565489347e+01,6.00679333978143e+01,5.14611102466966e+01,4.28542870955734e+01,3.42474639444529e+01
9.90000000000001e+02,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511856e+01,7.72815797000564e+01,6.86747565489349e+01,6.00679333978142e+01,5.14611102466959e+01,4.28542870955734e+01,3.42474639444529e+01
1.00000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.58884028511840e+01,7.72815797000566e+01,6.86747565489350e+01,6.00679333978142e+01,5.14611102466953e+01,4.28542870955734e+01,3.42474639444529e+01
1.01000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.55319383771714e+01,7.69482973149842e+01,6.83657349860224e+01,5.97843476410142e+01,5.12042405963238e+01,4.26255288065087e+01,3.40483376936463e+01
1.02000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.48804292572361e+01,7.63321116010473e+01,6.77864575775323e+01,5.92436525313713e+01,5.07038930804057e+01,4.21674953055147e+01,3.36347295024025e+01
1.03000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.41421532405988e+01,7.56313384443389e+01,6.71245926405475e+01,5.86221946490307e+01,5.01244491308825e+01,4.16316743801786e+01,3.31442311755196e+01
1.04000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.34399142322717e+01,7.49606092481612e+01,6.64862860187638e+01,5.80172723847042e+01,4.95539154821080e+01,4.10965861277255e+01,3.26456820545979e+01
1.05000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.27261018618600e+01,7.42760847726215e+01,6.58318676659492e+01,5.73938076416595e+01,4.89622706917645e+01,4.05376466497638e+01,3.21203543343100e+01
1.06000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.19952409828346e+01,7.35764449331815e+01,6.51632797520034e+01,5.67560980809578e+01,4.83553145644687e+01,3.99614137803026e+01,3.15749211184444e+01
1.07000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.11709908642722e+01,7.27886660604849e+01,6.44128084036101e+01,5.60436632454193e+01,4.76814677432275e+01,3.93264532800539e+01,3.09788465392382e+01
1.08000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,8.03541255982959e+01,7.20017022619957e+01,6.36564142043388e+01,5.53185600477813e+01,4.69884474862748e+01,3.86663942145125e+01,3.03527268921934e+01
1.09000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.95663307063766e+01,7.12394695488977e+01,6.29200450266728e+01,5.46083679230725e+01,4.63047643693853e+01,3.80095789685445e+01,2.97231780786825e+01
1.10000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.87891381540510e+01,7.04846646417310e+01,6.21878357641261e+01,5.38989512633553e+01,4.56183267364486e+01,3.73462969924187e+01,2.90832171159291e+01
1.11000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.80270689590934e+01,6.97392178276185e+01,6.14592853852568e+01,5.31878849107714e+01,4.49255484913617e+01,3.66725946897328e+01,2.84293108300948e+01
1.12000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.72552729282175e+01,6.89868485415861e+01,6.07263296369075e+01,5.24739009720516e+01,4.42297576118671e+01,3.59941378142848e+01,2.77674037575214e+01
1.13000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.64863329649212e+01,6.82311015741579e+01,5.99842452752166e+01,5.17460546377940e+01,4.35168112136646e+01,3.52968203611641e+01,2.70862328985798e+01
1.14000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.57315243567730e+01,6.74870981671280e+01,5.92510556726243e+01,5.10237192175819e+01,4.28054163699212e+01,3.45964459077058e+01,2.63971686145075e+01
1.15000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.49810973156420e+01,6.67460537170792e+01,5.85193444771813e+01,5.03012684006193e+01,4.20921287014009e+01,3.38921266943487e+01,2.57017234666217e+01
1.16000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.42376991518496e+01,6.60078038650351e+01,5.77868431660429e+01,4.95751999619081e+01,4.13730177529074e+01,3.31803038371687e+01,2.49970696053864e+01
1.17000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.34989813199934e+01,6.52757114657617e+01,5.70605180557329e+01,4.88536572269283e+01,4.06554456366583e+01,3.24661762549507e+01,2.42863105953730e+01
1.18000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.27541956687740e+01,6.45350441905442e+01,5.63242233655208e+01,4.81219684405131e+01,3.99284858454287e+01,3.17438446465625e+01,2.35681755889885e+01
1.19000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.20153945618710e+01,6.37982943161297e+01,5.55894143985119e+01,4.73890262455933e+01,3.91973880321701e+01,3.10146301380867e+01,2.28409366077343e+01
1.20000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.12945125387680e+01,6.30759418130027e+01,5.48657489960882e+01,4.66640137953533e+01,3.84709871736386e+01,3.02868179032255e+01,2.21117311994971e+01
1.21000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,7.05816188902838e+01,6.23602227751045e+01,5.41468345037115e+01,4.59418350251671e+01,3.77455884564142e+01,2.95582915875566e+01,2.13801055342477e+01
1.22000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.98601800075629e+01,6.16375171876930e+01,5.34229401663440e+01,4.52161484372033e+01,3.70173841652862e+01,2.88267923418864e+01,2.06446054043277e+01
1.23000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.91552995385127e+01,6.09253111434108e+01,5.27036378931603e+01,4.44904942445276e+01,3.62860513378732e+01,2.80903284239726e+01,1.99033638000654e+01
1.24000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.84742462142679e+01,6.02357252400762e+01,5.20051287103428e+01,4.37826343181214e+01,3.55686062124583e+01,2.73631950623578e+01,1.91665858157570e+01
1.25000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.78032669303377e+01,5.95552252348710e+01,5.13148132596342e+01,4.30822558560253e+01,3.48577583596918e+01,2.66414188403989e+01,1.84333458216881e+01
1.26000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.71415662129229e+01,5.88827653765543e+01,5.06312459887768e+01,4.23872181245606e+01,3.41508781308363e+01,2.59223136833210e+01,1.77016593030409e+01
1.27000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.64904524220387e+01,5.82197929831210e+01,4.99560398179518e+01,4.16993720279369e+01,3.34499661232458e+01,2.52078954964025e+01,1.69732797782386e+01
1.28000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.58510142799360e+01,5.75676738395819e+01,4.92907436159931e+01,4.10204125058370e+01,3.27568615175014e+01,2.45001573147668e+01,1.62504096064038e+01
1.29000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.52232814569982e+01,5.69266361648124e+01,4.86359768199941e+01,4.03513878435237e+01,3.20730071722847e+01,2.38008865746677e+01,1.55351036768524e+01
1.30000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.46102790377216e+01,5.62991180140305e+01,4.79934576371555e+01,3.96934448111624e+01,3.13992114215206e+01,2.31107872560256e+01,1.48282253452293e+01
1.31000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.40155525460502e+01,5.56894467485029e+01,4.73682003579004e+01,3.90519499658028e+01,3.07408135432707e+01,2.24348064343828e+01,1.41339821276551e+01
1.32000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.34394248492980e+01,5.50984362583365e+01,4.67617363140150e+01,3.84293832657768e+01,3.01014483086434e+01,2.17778938371192e+01,1.34587132411446e+01
1.33000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.28875122376601e+01,5.45303623819043e+01,4.61769801049711e+01,3.78274589341517e+01,2.94818806734791e+01,2.11402403014974e+01,1.28025492550646e+01
1.34000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.23679221995363e+01,5.39951365522314e+01,4.56253395776189e+01,3.72585961640915e+01,2.88949989827298e+01,2.05344887930219e+01,1.21770193347791e+01
1.35000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.18798487905509e+01,5.34926727369207e+01,4.51079027330850e+01,3.67255529777712e+01,2.83456078650295e+01,1.99679738818579e+01,1.15925711274537e+01
1.36000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.14314182444432e+01,5.30292107106132e+01,4.46288484431373e+01,3.62303518714193e+01,2.78337299614989e+01,1.94389318055376e+01,1.10459198203586e+01
1.37000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.10366389598990e+01,5.26216300896522e+01,4.42077716343828e+01,3.57951128729949e+01,2.73836169111365e+01,1.89731937071996e+01,1.05637601048122e+01
1.38000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.06936648895225e+01,5.22682345886949e+01,4.38435615137904e+01,3.54196092612349e+01,2.69963279252058e+01,1.85736271394253e+01,1.01514221657794e+01
1.39000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.03921905635947e+01,5.19581969981879e+01,4.35246381094561e+01,3.50914791171398e+01,2.66586744833626e+01,1.82261468434385e+01,9.79382214670961e+00
1.40000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,6.01335763740632e+01,5.16922848872797e+01,4.32511402527608e+01,3.48101103511210e+01,2.63691554421709e+01,1.79282141309056e+01,9.48722613071581e+00
1.41000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,5.99277887129456e+01,5.14817002941335e+01,4.30355963733131e+01,3.45894484954872e+01,2.61432239039523e+01,1.76968810703378e+01,9.25037977984312e+00
1.42000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,5.97662063210191e+01,5.13171648738816e+01,4.28680389752083e+01,3.44188087316023e+01,2.59694524442349e+01,1.75199478331576e+01,9.07027247355684e+00
1.43000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,5.96397866194543e+01,5.11890858706104e+01,4.27382669077635e+01,3.42873159381488e+01,2.58362190978763e+01,1.73849675345158e+01,8.93355099844693e+00
1.44000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,5.95403096626700e+01,5.10888478041405e+01,4.26372550185730e+01,3.41855220903605e+01,2.57336409726630e+01,1.72816123715483e+01,8.82943458173176e+00
1.45000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,5.94611842937005e+01,5.10095649320571e+01,4.25578134321121e+01,3.41059240172924e+01,2.56538927916995e+01,1.72017269707057e+01,8.74943073079202e+00
1.46000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,5.93973791243030e+01,5.09459983705691e+01,4.24944902170893e+01,3.40428513701073e+01,2.55910807786257e+01,1.71391900099870e+01,8.68718708181506e+00
1.47000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,5.93451262029105e+01,5.08942369788171e+01,4.24432278153798e+01,3.39920971485794e+01,2.55408458720417e+01,1.70894882924364e+01,8.63803482244454e+00
1.48000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,5.93016254637429e+01,5.08513828324858e+01,4.24010286477210e+01,3.39505625242893e+01,2.54999866392169e+01,1.70493168979622e+01,8.59856514646610e+00
1.49000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,5.92648024439938e+01,5.08152950737461e+01,4.23656845488824e+01,3.39159712150202e+01,2.54661580569000e+01,1.70162617927128e+01,8.56629499846900e+00
1.50000000000000e+03,8.95150774298589e+01,8.95124569794803e+01,8.95088803661631e+01,5.92331215743410e+01,5.07843935516659e+01,4.23355702210042e+01,3.38866524605569e+01,2.54376437060268e+01,1.69885609345391e+01,8.53941695056645e+00
1.51000000000000e+03,8.95121409693679e+01,8.95094469157659e+01,8.95057620677973e+01,5.92583781433966e+01,5.08095702819070e+01,4.23605289896786e+01,3.39112393150266e+01,2.54616872567862e+01,1.70118694338782e+01,8.56177674306780e+00
1.52000000000000e+03,8.95095853801679e+01,8.95064164434520e+01,8.95027141994875e+01,5.93708585004646e+01,5.09225440198609e+01,4.24739014134286e+01,3.40249142923150e+01,2.55755686733883e+01,1.71258599398186e+01,8.67578144658204e+00
1.53000000000000e+03,8.95070072770438e+01,8.95035277420412e+01,8.94995908733377e+01,5.95413392888259e+01,5.10952039706470e+01,4.26488242776661e+01,3.42021991732611e+01,2.57553308500765e+01,1.73082290362412e+01,8.86090446938616e+00
