# Export CSV from Simcenter Amesim 2304 (encoding="UTF - 8 - BOM")
"Time - load=0.86 kg ""1""","input signal at port 1 - load=0.86 kg ""1""","input signal at port 1 - load=0.817 kg ""2""","input signal at port 1 - load=0.774 kg ""3""","input signal at port 1 - load=0.688 kg ""5""","input signal at port 1 - load=0.645 kg ""6""","input signal at port 1 - load=0.602 kg ""7""","input signal at port 1 - load=0.559 kg ""8""","input signal at port 1 - load=0.516 kg ""9""","input signal at port 1 - load=0.473 kg ""10""","input signal at port 1 - load=0.43 kg ""11"""
"s","null","null","null","null","null","null","null","null","null","null"
6.39000000000000e+03,2.30858893154945e-02,2.69321454771627e-02,2.69321571721624e-02,2.69321571971187e-02,2.69321572207923e-02,2.69321572527742e-02,2.69321572764505e-02,2.69321573045610e-02,2.69321573310278e-02,2.69321573619423e-02
6.40000000000000e+03,2.30858893154945e-02,2.69321458558018e-02,2.69321572394400e-02,2.69321572633710e-02,2.69321572865459e-02,2.69321573179232e-02,2.69321573406194e-02,2.69321573683429e-02,2.69321573937656e-02,2.69321574238610e-02
6.41000000000000e+03,2.30858893154945e-02,2.69321462223547e-02,2.69321573045787e-02,2.69321573278810e-02,2.69321573504095e-02,2.69321573809992e-02,2.69321574031016e-02,2.69321574300956e-02,2.69321574548531e-02,2.69321574844869e-02
6.42000000000000e+03,2.30858893154945e-02,2.69321465811777e-02,2.69321573680025e-02,2.69321573906952e-02,2.69321574126132e-02,2.69321574424163e-02,2.69321574642770e-02,2.69321574905581e-02,2.69321575146627e-02,2.69321575435123e-02
6.43000000000000e+03,2.30858893154945e-02,2.69321469285455e-02,2.69321574301010e-02,2.69321574521724e-02,2.69321574735271e-02,2.69321575022194e-02,2.69321575235060e-02,2.69321575494204e-02,2.69321575728902e-02,2.69321576006615e-02
6.44000000000000e+03,2.30858893154945e-02,2.69321472685897e-02,2.69321574905571e-02,2.69321575117054e-02,2.69321575328392e-02,2.69321575610933e-02,2.69321575811776e-02,2.69321576064102e-02,2.69321576292645e-02,2.69321576566151e-02
6.45000000000000e+03,2.30858893154945e-02,2.69321475995914e-02,2.69321575490905e-02,2.69321575696786e-02,2.69321575902700e-02,2.69321576179391e-02,2.69321576373314e-02,2.69321576619014e-02,2.69321576844597e-02,2.69321577107899e-02
6.46000000000000e+03,2.30858893154945e-02,2.69321479217910e-02,2.69321576060841e-02,2.69321576264435e-02,2.69321576461911e-02,2.69321576731191e-02,2.69321576920086e-02,2.69321577159326e-02,2.69321577378990e-02,2.69321577635395e-02
6.47000000000000e+03,2.30858893154945e-02,2.69321482354219e-02,2.69321576615781e-02,2.69321576814054e-02,2.69321577006430e-02,2.69321577268510e-02,2.69321577455424e-02,2.69321577688338e-02,2.69321577899330e-02,2.69321578151857e-02
6.48000000000000e+03,2.30858893154945e-02,2.69321485407135e-02,2.69321577159117e-02,2.69321577349238e-02,2.69321577536613e-02,2.69321577791708e-02,2.69321577973731e-02,2.69321578200521e-02,2.69321578405974e-02,2.69321578651888e-02
6.49000000000000e+03,2.30858893154945e-02,2.69321488346345e-02,2.69321577685172e-02,2.69321577870339e-02,2.69321578052849e-02,2.69321578301156e-02,2.69321578479846e-02,2.69321578699233e-02,2.69321578903392e-02,2.69321579141455e-02
6.50000000000000e+03,2.30858893154945e-02,2.69321491239915e-02,2.69321578200224e-02,2.69321578378417e-02,2.69321578555495e-02,2.69321578797212e-02,2.69321578971146e-02,2.69321579184830e-02,2.69321579383568e-02,2.69321579618069e-02
6.51000000000000e+03,2.30858893154945e-02,2.69321494056544e-02,2.69321578698895e-02,2.69321578872214e-02,2.69321579047622e-02,2.69321579280218e-02,2.69321579449548e-02,2.69321579657650e-02,2.69321579853723e-02,2.69321580079517e-02
6.52000000000000e+03,2.30858893154945e-02,2.69321496798273e-02,2.69321579184451e-02,2.69321579353150e-02,2.69321579524087e-02,2.69321579750527e-02,2.69321579915380e-02,2.69321580118028e-02,2.69321580308947e-02,2.69321580528828e-02
6.53000000000000e+03,2.30858893154945e-02,2.69321499467094e-02,2.69321579659849e-02,2.69321579821503e-02,2.69321579988011e-02,2.69321580210996e-02,2.69321580368975e-02,2.69321580566302e-02,2.69321580752208e-02,2.69321580966319e-02
6.54000000000000e+03,2.30858893154945e-02,2.69321502064944e-02,2.69321580122675e-02,2.69321580277587e-02,2.69321580439717e-02,2.69321580656818e-02,2.69321580811919e-02,2.69321581002790e-02,2.69321581183820e-02,2.69321581392301e-02
6.55000000000000e+03,2.30858893154945e-02,2.69321504593712e-02,2.69321580570774e-02,2.69321580721696e-02,2.69321580879538e-02,2.69321581090911e-02,2.69321581241887e-02,2.69321581427792e-02,2.69321581604079e-02,2.69321581807077e-02
6.56000000000000e+03,2.30858893154945e-02,2.69321507041757e-02,2.69321581007096e-02,2.69321581154134e-02,2.69321581307781e-02,2.69321581513587e-02,2.69321581660571e-02,2.69321581841613e-02,2.69321582015547e-02,2.69321582210938e-02
6.57000000000000e+03,2.30858893154945e-02,2.69321509438177e-02,2.69321581434292e-02,2.69321581575197e-02,2.69321581724758e-02,2.69321581925144e-02,2.69321582068262e-02,2.69321582244548e-02,2.69321582413927e-02,2.69321582604178e-02
6.58000000000000e+03,2.30858893154945e-02,2.69321511751141e-02,2.69321581847901e-02,2.69321581985186e-02,2.69321582130763e-02,2.69321582325877e-02,2.69321582465239e-02,2.69321582636883e-02,2.69321582801826e-02,2.69321582987071e-02
6.59000000000000e+03,2.30858893154945e-02,2.69321514022282e-02,2.69321582250627e-02,2.69321582384383e-02,2.69321582526084e-02,2.69321582716069e-02,2.69321582851775e-02,2.69321583018900e-02,2.69321583179517e-02,2.69321583360911e-02
6.60000000000000e+03,2.30858893154945e-02,2.69321516220962e-02,2.69321582642770e-02,2.69321582773074e-02,2.69321582911006e-02,2.69321583095994e-02,2.69321583228150e-02,2.69321583392928e-02,2.69321583547275e-02,2.69321583723837e-02
6.61000000000000e+03,2.30858893154945e-02,2.69321518373288e-02,2.69321583024598e-02,2.69321583151531e-02,2.69321583285807e-02,2.69321583465923e-02,2.69321583594618e-02,2.69321583755054e-02,2.69321583905355e-02,2.69321584077245e-02
6.62000000000000e+03,2.30858893154945e-02,2.69321520468387e-02,2.69321583396379e-02,2.69321583520023e-02,2.69321583650746e-02,2.69321583826126e-02,2.69321583951446e-02,2.69321584107658e-02,2.69321584254020e-02,2.69321584421375e-02
6.63000000000000e+03,2.30858893154945e-02,2.69321522507780e-02,2.69321583758379e-02,2.69321583878822e-02,2.69321584006082e-02,2.69321584176854e-02,2.69321584298887e-02,2.69321584450975e-02,2.69321584593510e-02,2.69321584756461e-02
6.64000000000000e+03,2.30858893154945e-02,2.69321524482082e-02,2.69321584110864e-02,2.69321584228176e-02,2.69321584352069e-02,2.69321584518359e-02,2.69321584637194e-02,2.69321584785268e-02,2.69321584924068e-02,2.69321585082736e-02
6.65000000000000e+03,2.30858893154945e-02,2.69321526414753e-02,2.69321584454076e-02,2.69321584568333e-02,2.69321584688956e-02,2.69321584850875e-02,2.69321584966599e-02,2.69321585110771e-02,2.69321585247714e-02,2.69321585400437e-02
6.66000000000000e+03,2.30858893154945e-02,2.69321528296026e-02,2.69321584790109e-02,2.69321584899544e-02,2.69321585016981e-02,2.69321585174646e-02,2.69321585287343e-02,2.69321585427714e-02,2.69321585561060e-02,2.69321585709781e-02
6.67000000000000e+03,2.30858893154945e-02,2.69321530127267e-02,2.69321585115452e-02,2.69321585222035e-02,2.69321585336374e-02,2.69321585491643e-02,2.69321585599646e-02,2.69321585736325e-02,2.69321585866165e-02,2.69321586010992e-02
6.68000000000000e+03,2.30858893154945e-02,2.69321531909814e-02,2.69321585432238e-02,2.69321585536041e-02,2.69321585647366e-02,2.69321585798561e-02,2.69321585903731e-02,2.69321586036817e-02,2.69321586163246e-02,2.69321586304277e-02
6.69000000000000e+03,2.30858893154945e-02,2.69321533635444e-02,2.69321585740695e-02,2.69321585841785e-02,2.69321585950186e-02,2.69321586097403e-02,2.69321586199821e-02,2.69321586329405e-02,2.69321586453271e-02,2.69321586591429e-02
6.70000000000000e+03,2.30858893154945e-02,2.69321535324693e-02,2.69321586041035e-02,2.69321586139488e-02,2.69321586245035e-02,2.69321586388367e-02,2.69321586488121e-02,2.69321586614295e-02,2.69321586734849e-02,2.69321586869440e-02
6.71000000000000e+03,2.30858893154945e-02,2.69321536969027e-02,2.69321586333480e-02,2.69321586429357e-02,2.69321586532130e-02,2.69321586671692e-02,2.69321586768840e-02,2.69321586891693e-02,2.69321587009049e-02,2.69321587140843e-02
6.72000000000000e+03,2.30858893154945e-02,2.69321538569628e-02,2.69321586619809e-02,2.69321586711578e-02,2.69321586811671e-02,2.69321586949093e-02,2.69321587042168e-02,2.69321587161791e-02,2.69321587276051e-02,2.69321587404364e-02
6.73000000000000e+03,2.30858893154945e-02,2.69321540119137e-02,2.69321586897033e-02,2.69321586986386e-02,2.69321587083861e-02,2.69321587217676e-02,2.69321587308311e-02,2.69321587424783e-02,2.69321587536043e-02,2.69321587660971e-02
6.74000000000000e+03,2.30858893154945e-02,2.69321541635972e-02,2.69321587166966e-02,2.69321587253973e-02,2.69321587348891e-02,2.69321587479195e-02,2.69321587567449e-02,2.69321587680861e-02,2.69321587789203e-02,2.69321587910843e-02
6.75000000000000e+03,2.30858893154945e-02,2.69321543112470e-02,2.69321587429797e-02,2.69321587514526e-02,2.69321587606951e-02,2.69321587733834e-02,2.69321587819769e-02,2.69321587930198e-02,2.69321588035712e-02,2.69321588154148e-02
6.76000000000000e+03,2.30858893154945e-02,2.69321544541847e-02,2.69321587686402e-02,2.69321587768225e-02,2.69321587858223e-02,2.69321587981775e-02,2.69321588065452e-02,2.69321588172983e-02,2.69321588275733e-02,2.69321588391058e-02
6.77000000000000e+03,2.30858893154945e-02,2.69321545941070e-02,2.69321587935529e-02,2.69321588015254e-02,2.69321588102885e-02,2.69321588223194e-02,2.69321588304674e-02,2.69321588409379e-02,2.69321588509441e-02,2.69321588621737e-02
6.78000000000000e+03,2.30858893154945e-02,2.69321547303088e-02,2.69321588178124e-02,2.69321588255786e-02,2.69321588341113e-02,2.69321588459564e-02,2.69321588537602e-02,2.69321588639557e-02,2.69321588737002e-02,2.69321588846344e-02
6.79000000000000e+03,2.30858893154945e-02,2.69321548618109e-02,2.69321588414351e-02,2.69321588489993e-02,2.69321588573073e-02,2.69321588688415e-02,2.69321588764404e-02,2.69321588863679e-02,2.69321588958576e-02,2.69321589065042e-02
6.80000000000000e+03,2.30858893154945e-02,2.69321549894677e-02,2.69321588644379e-02,2.69321588718038e-02,2.69321588798932e-02,2.69321588911247e-02,2.69321588985239e-02,2.69321589082461e-02,2.69321589174321e-02,2.69321589277990e-02
6.81000000000000e+03,2.30858893154945e-02,2.69321551144602e-02,2.69321588868361e-02,2.69321588940087e-02,2.69321589018841e-02,2.69321589128217e-02,2.69321589200264e-02,2.69321589294892e-02,2.69321589384387e-02,2.69321589485334e-02
6.82000000000000e+03,2.30858893154945e-02,2.69321552354850e-02,2.69321589086455e-02,2.69321589156295e-02,2.69321589232971e-02,2.69321589339483e-02,2.69321589409634e-02,2.69321589501753e-02,2.69321589588928e-02,2.69321589687225e-02
6.83000000000000e+03,2.30858893154945e-02,2.69321553546316e-02,2.69321589298812e-02,2.69321589366805e-02,2.69321589441471e-02,2.69321589545191e-02,2.69321589613500e-02,2.69321589703192e-02,2.69321589788087e-02,2.69321589883806e-02
6.84000000000000e+03,2.30858893154945e-02,2.69321554699779e-02,2.69321589505585e-02,2.69321589571784e-02,2.69321589644490e-02,2.69321589745486e-02,2.69321589812000e-02,2.69321589899339e-02,2.69321589982008e-02,2.69321590075214e-02
6.85000000000000e+03,2.30858893154945e-02,2.69321555822738e-02,2.69321589706916e-02,2.69321589771373e-02,2.69321589842173e-02,2.69321589940514e-02,2.69321590005281e-02,2.69321590090332e-02,2.69321590170826e-02,2.69321590261584e-02
6.86000000000000e+03,2.30858893154945e-02,2.69321556922014e-02,2.69321589902953e-02,2.69321589965712e-02,2.69321590034654e-02,2.69321590130412e-02,2.69321590193469e-02,2.69321590276303e-02,2.69321590354673e-02,2.69321590443052e-02
6.87000000000000e+03,2.30858893154945e-02,2.69321557986201e-02,2.69321590093833e-02,2.69321590154936e-02,2.69321590222073e-02,2.69321590315315e-02,2.69321590376713e-02,2.69321590457385e-02,2.69321590533687e-02,2.69321590619746e-02
6.88000000000000e+03,2.30858893154945e-02,2.69321559022247e-02,2.69321590279689e-02,2.69321590339185e-02,2.69321590405036e-02,2.69321590495817e-02,2.69321590555137e-02,2.69321590633703e-02,2.69321590707993e-02,2.69321590791791e-02
6.89000000000000e+03,2.30858893154945e-02,2.69321560030882e-02,2.69321590460655e-02,2.69321590518590e-02,2.69321590582669e-02,2.69321590671063e-02,2.69321590728869e-02,2.69321590805383e-02,2.69321590877711e-02,2.69321590959312e-02
6.90000000000000e+03,2.30858893154945e-02,2.69321561012841e-02,2.69321590636862e-02,2.69321590693277e-02,2.69321590755651e-02,2.69321590841722e-02,2.69321590898032e-02,2.69321590972545e-02,2.69321591042966e-02,2.69321591122424e-02
6.91000000000000e+03,2.30858893154945e-02,2.69321561968831e-02,2.69321590808434e-02,2.69321590863368e-02,2.69321590924098e-02,2.69321591007906e-02,2.69321591062747e-02,2.69321591135308e-02,2.69321591203874e-02,2.69321591281245e-02
6.92000000000000e+03,2.30858893154945e-02,2.69321562899531e-02,2.69321590975497e-02,2.69321591028986e-02,2.69321591088125e-02,2.69321591169732e-02,2.69321591223128e-02,2.69321591293788e-02,2.69321591360548e-02,2.69321591435884e-02
6.93000000000000e+03,2.30858893154945e-02,2.69321563805613e-02,2.69321591138161e-02,2.69321591190249e-02,2.69321591247842e-02,2.69321591327306e-02,2.69321591379290e-02,2.69321591448099e-02,2.69321591513102e-02,2.69321591586452e-02
6.94000000000000e+03,2.30858893154945e-02,2.69321564687724e-02,2.69321591296547e-02,2.69321591347270e-02,2.69321591403360e-02,2.69321591480736e-02,2.69321591531346e-02,2.69321591598351e-02,2.69321591661641e-02,2.69321591733063e-02
6.95000000000000e+03,2.30858893154945e-02,2.69321565551235e-02,2.69321591450767e-02,2.69321591500162e-02,2.69321591554788e-02,2.69321591630124e-02,2.69321591679401e-02,2.69321591744650e-02,2.69321591806273e-02,2.69321591875818e-02
6.96000000000000e+03,2.30858893154945e-02,2.69321566391781e-02,2.69321591600928e-02,2.69321591649026e-02,2.69321591702233e-02,2.69321591775584e-02,2.69321591823563e-02,2.69321591887098e-02,2.69321591947100e-02,2.69321592014821e-02
6.97000000000000e+03,2.30858893154945e-02,2.69321567201017e-02,2.69321591747141e-02,2.69321591793975e-02,2.69321591845800e-02,2.69321591917219e-02,2.69321591963933e-02,2.69321592025750e-02,2.69321592084223e-02,2.69321592150166e-02
6.98000000000000e+03,2.30858893154945e-02,2.69321567997691e-02,2.69321591889508e-02,2.69321591935114e-02,2.69321591985589e-02,2.69321592055130e-02,2.69321592100611e-02,2.69321592160771e-02,2.69321592218090e-02,2.69321592281952e-02
6.99000000000000e+03,2.30858893154945e-02,2.69321568768926e-02,2.69321592028130e-02,2.69321592072541e-02,2.69321592121697e-02,2.69321592189413e-02,2.69321592233692e-02,2.69321592292256e-02,2.69321592348027e-02,2.69321592410270e-02
7.00000000000000e+03,2.30858893154945e-02,2.69321569519760e-02,2.69321592163108e-02,2.69321592206352e-02,2.69321592254224e-02,2.69321592320165e-02,2.69321592363612e-02,2.69321592420296e-02,2.69321592474574e-02,2.69321592535215e-02
7.01000000000000e+03,2.30858893154945e-02,2.69321570246731e-02,2.69321592294533e-02,2.69321592336640e-02,2.69321592383266e-02,2.69321592447477e-02,2.69321592489714e-02,2.69321592544973e-02,2.69321592597809e-02,2.69321592656871e-02
7.02000000000000e+03,2.30858893154945e-02,2.69321570954565e-02,2.69321592422502e-02,2.69321592463504e-02,2.69321592508914e-02,2.69321592571438e-02,2.69321592612530e-02,2.69321592666376e-02,2.69321592717815e-02,2.69321592775321e-02
7.03000000000000e+03,2.30858893154945e-02,2.69321571643790e-02,2.69321592547107e-02,2.69321592587034e-02,2.69321592631255e-02,2.69321592692135e-02,2.69321592732132e-02,2.69321592784585e-02,2.69321592834671e-02,2.69321592890658e-02
7.04000000000000e+03,2.30858893154945e-02,2.69321572318604e-02,2.69321592668434e-02,2.69321592707316e-02,2.69321592750379e-02,2.69321592809661e-02,2.69321592848602e-02,2.69321592899687e-02,2.69321592948455e-02,2.69321593002963e-02
7.05000000000000e+03,2.30858893154945e-02,2.69321572973824e-02,2.69321592786567e-02,2.69321592824435e-02,2.69321592866365e-02,2.69321592924075e-02,2.69321592962015e-02,2.69321593011761e-02,2.69321593059250e-02,2.69321593112315e-02
7.06000000000000e+03,2.30858893154945e-02,2.69321573609900e-02,2.69321592901593e-02,2.69321592938472e-02,2.69321592979304e-02,2.69321593035483e-02,2.69321593072449e-02,2.69321593120886e-02,2.69321593167131e-02,2.69321593218792e-02
7.07000000000000e+03,2.30858893154945e-02,2.69321574229265e-02,2.69321593013596e-02,2.69321593049512e-02,2.69321593089270e-02,2.69321593143967e-02,2.69321593179978e-02,2.69321593227140e-02,2.69321593272174e-02,2.69321593322468e-02
7.08000000000000e+03,2.30858893154945e-02,2.69321574832364e-02,2.69321593122654e-02,2.69321593157630e-02,2.69321593196345e-02,2.69321593249602e-02,2.69321593284681e-02,2.69321593330827e-02,2.69321593374452e-02,2.69321593423418e-02
7.09000000000000e+03,2.30858893154945e-02,2.69321575419609e-02,2.69321593228844e-02,2.69321593262904e-02,2.69321593300602e-02,2.69321593352462e-02,2.69321593386627e-02,2.69321593431512e-02,2.69321593474039e-02,2.69321593521711e-02
7.10000000000000e+03,2.30858893154945e-02,2.69321575994574e-02,2.69321593332240e-02,2.69321593365411e-02,2.69321593402116e-02,2.69321593452562e-02,2.69321593485891e-02,2.69321593529572e-02,2.69321593571003e-02,2.69321593617419e-02
7.11000000000000e+03,2.30858893154945e-02,2.69321576551258e-02,2.69321593433386e-02,2.69321593465220e-02,2.69321593500961e-02,2.69321593549455e-02,2.69321593582543e-02,2.69321593625067e-02,2.69321593665419e-02,2.69321593710609e-02
7.12000000000000e+03,2.30858893154945e-02,2.69321577093298e-02,2.69321593531859e-02,2.69321593562404e-02,2.69321593597206e-02,2.69321593644111e-02,2.69321593676652e-02,2.69321593718256e-02,2.69321593757349e-02,2.69321593801347e-02
7.13000000000000e+03,2.30858893154945e-02,2.69321577621088e-02,2.69321593627373e-02,2.69321593657031e-02,2.69321593690918e-02,2.69321593736448e-02,2.69321593768284e-02,2.69321593808756e-02,2.69321593846859e-02,2.69321593889698e-02
7.14000000000000e+03,2.30858893154945e-02,2.69321578134987e-02,2.69321593720287e-02,2.69321593749170e-02,2.69321593782166e-02,2.69321593826479e-02,2.69321593857505e-02,2.69321593896900e-02,2.69321593934014e-02,2.69321593975932e-02
7.15000000000000e+03,2.30858893154945e-02,2.69321578635367e-02,2.69321593810757e-02,2.69321593838883e-02,2.69321593871016e-02,2.69321593914221e-02,2.69321593944378e-02,2.69321593982740e-02,2.69321594018877e-02,2.69321594059630e-02
7.16000000000000e+03,2.30858893154945e-02,2.69321579122590e-02,2.69321593898848e-02,2.69321593926238e-02,2.69321593957526e-02,2.69321593999695e-02,2.69321594028965e-02,2.69321594066332e-02,2.69321594101505e-02,2.69321594141155e-02
7.17000000000000e+03,2.30858893154945e-02,2.69321579598287e-02,2.69321593984623e-02,2.69321594011295e-02,2.69321594041761e-02,2.69321594082939e-02,2.69321594111327e-02,2.69321594147728e-02,2.69321594181960e-02,2.69321594220555e-02
7.18000000000000e+03,2.30858893154945e-02,2.69321580060135e-02,2.69321594068141e-02,2.69321594094115e-02,2.69321594123774e-02,2.69321594163997e-02,2.69321594191522e-02,2.69321594226985e-02,2.69321594260298e-02,2.69321594297877e-02
7.19000000000000e+03,2.30858893154945e-02,2.69321580512349e-02,2.69321594149462e-02,2.69321594174756e-02,2.69321594203632e-02,2.69321594242916e-02,2.69321594269607e-02,2.69321594304155e-02,2.69321594336575e-02,2.69321594373173e-02
7.20000000000000e+03,2.30858893154945e-02,2.69321580950193e-02,2.69321594228645e-02,2.69321594253276e-02,2.69321594281392e-02,2.69321594319751e-02,2.69321594345611e-02,2.69321594379295e-02,2.69321594410847e-02,2.69321594446491e-02
7.21000000000000e+03,2.30858893154945e-02,2.69321581376533e-02,2.69321594305744e-02,2.69321594329731e-02,2.69321594357108e-02,2.69321594394553e-02,2.69321594419622e-02,2.69321594452457e-02,2.69321594483165e-02,2.69321594517883e-02
7.22000000000000e+03,2.30858893154945e-02,2.69321581792194e-02,2.69321594380817e-02,2.69321594404175e-02,2.69321594430834e-02,2.69321594467373e-02,2.69321594491697e-02,2.69321594523692e-02,2.69321594553580e-02,2.69321594587396e-02
7.23000000000000e+03,2.30858893154945e-02,2.69321582196176e-02,2.69321594453914e-02,2.69321594476661e-02,2.69321594502620e-02,2.69321594538266e-02,2.69321594561882e-02,2.69321594593050e-02,2.69321594622277e-02,2.69321594655081e-02
7.24000000000000e+03,2.30858893154945e-02,2.69321582589643e-02,2.69321594525089e-02,2.69321594547241e-02,2.69321594572519e-02,2.69321594607281e-02,2.69321594630224e-02,2.69321594660580e-02,2.69321594688984e-02,2.69321594720984e-02
7.25000000000000e+03,2.30858893154945e-02,2.69321582972825e-02,2.69321594594415e-02,2.69321594615964e-02,2.69321594640579e-02,2.69321594674472e-02,2.69321594696772e-02,2.69321594726307e-02,2.69321594753961e-02,2.69321594785151e-02
7.26000000000000e+03,2.30858893154945e-02,2.69321583345964e-02,2.69321594661896e-02,2.69321594682880e-02,2.69321594706850e-02,2.69321594739887e-02,2.69321594761569e-02,2.69321594790320e-02,2.69321594817246e-02,2.69321594847631e-02
7.27000000000000e+03,2.30858893154945e-02,2.69321583709312e-02,2.69321594727602e-02,2.69321594748035e-02,2.69321594771377e-02,2.69321594803574e-02,2.69321594824662e-02,2.69321594852654e-02,2.69321594878876e-02,2.69321594908465e-02
7.28000000000000e+03,2.30858893154945e-02,2.69321584065078e-02,2.69321594791579e-02,2.69321594811476e-02,2.69321594834206e-02,2.69321594865579e-02,2.69321594886096e-02,2.69321594913348e-02,2.69321594938890e-02,2.69321594967698e-02
7.29000000000000e+03,2.30858893154945e-02,2.69321584409534e-02,2.69321594853874e-02,2.69321594873249e-02,2.69321594895383e-02,2.69321594925949e-02,2.69321594945914e-02,2.69321594972451e-02,2.69321594997328e-02,2.69321595025372e-02
7.30000000000000e+03,2.30858893154945e-02,2.69321584744929e-02,2.69321594914529e-02,2.69321594933397e-02,2.69321594954950e-02,2.69321594984726e-02,2.69321595004158e-02,2.69321595029999e-02,2.69321595054230e-02,2.69321595081527e-02
7.31000000000000e+03,2.30858893154945e-02,2.69321585071496e-02,2.69321594973589e-02,2.69321594991963e-02,2.69321595012949e-02,2.69321595041954e-02,2.69321595060868e-02,2.69321595086034e-02,2.69321595109635e-02,2.69321595136205e-02
7.32000000000000e+03,2.30858893154945e-02,2.69321585389472e-02,2.69321595031096e-02,2.69321595048988e-02,2.69321595069425e-02,2.69321595097674e-02,2.69321595116087e-02,2.69321595140593e-02,2.69321595163581e-02,2.69321595189445e-02
7.33000000000000e+03,2.30858893154945e-02,2.69321585699080e-02,2.69321595087091e-02,2.69321595104514e-02,2.69321595124414e-02,2.69321595151927e-02,2.69321595169851e-02,2.69321595193718e-02,2.69321595216107e-02,2.69321595241283e-02
7.34000000000000e+03,2.30858893154945e-02,2.69321586000537e-02,2.69321595141612e-02,2.69321595158579e-02,2.69321595177958e-02,2.69321595204751e-02,2.69321595222202e-02,2.69321595245445e-02,2.69321595267244e-02,2.69321595291757e-02
7.35000000000000e+03,2.30858893154945e-02,2.69321586294064e-02,2.69321595194701e-02,2.69321595211222e-02,2.69321595230092e-02,2.69321595256185e-02,2.69321595273176e-02,2.69321595295811e-02,2.69321595317036e-02,2.69321595340904e-02
7.36000000000000e+03,2.30858893154945e-02,2.69321586579865e-02,2.69321595246509e-02,2.69321595262480e-02,2.69321595280856e-02,2.69321595306265e-02,2.69321595322809e-02,2.69321595344851e-02,2.69321595365520e-02,2.69321595388758e-02
7.37000000000000e+03,2.30858893154945e-02,2.69321586858149e-02,2.69321595296778e-02,2.69321595312537e-02,2.69321595330284e-02,2.69321595355027e-02,2.69321595371136e-02,2.69321595392600e-02,2.69321595412729e-02,2.69321595435352e-02
7.38000000000000e+03,2.30858893154945e-02,2.69321587129110e-02,2.69321595345754e-02,2.69321595361182e-02,2.69321595378412e-02,2.69321595402506e-02,2.69321595418192e-02,2.69321595439094e-02,2.69321595458696e-02,2.69321595480720e-02
7.39000000000000e+03,2.30858893154945e-02,2.69321587392942e-02,2.69321595393460e-02,2.69321595408518e-02,2.69321595425274e-02,2.69321595448736e-02,2.69321595464010e-02,2.69321595484363e-02,2.69321595503453e-02,2.69321595524896e-02
7.40000000000000e+03,2.30858893154945e-02,2.69321587649834e-02,2.69321595439917e-02,2.69321595454589e-02,2.69321595470903e-02,2.69321595493809e-02,2.69321595508622e-02,2.69321595528442e-02,2.69321595547033e-02,2.69321595567908e-02
7.41000000000000e+03,2.30858893154945e-02,2.69321587900649e-02,2.69321595485161e-02,2.69321595499437e-02,2.69321595515333e-02,2.69321595537593e-02,2.69321595552061e-02,2.69321595571362e-02,2.69321595589466e-02,2.69321595609789e-02
7.42000000000000e+03,2.30858893154945e-02,2.69321588144138e-02,2.69321595529281e-02,2.69321595543101e-02,2.69321595558282e-02,2.69321595580246e-02,2.69321595594351e-02,2.69321595613151e-02,2.69321595630782e-02,2.69321595650570e-02
7.43000000000000e+03,2.30858893154945e-02,2.69321588381249e-02,2.69321595572139e-02,2.69321595585614e-02,2.69321595600195e-02,2.69321595621790e-02,2.69321595635530e-02,2.69321595653842e-02,2.69321595671011e-02,2.69321595690277e-02
7.44000000000000e+03,2.30858893154945e-02,2.69321588612138e-02,2.69321595613947e-02,2.69321595627007e-02,2.69321595641119e-02,2.69321595662253e-02,2.69321595675628e-02,2.69321595693461e-02,2.69321595710181e-02,2.69321595728940e-02
7.45000000000000e+03,2.30858893154945e-02,2.69321588836963e-02,2.69321595654575e-02,2.69321595667313e-02,2.69321595681039e-02,2.69321595701657e-02,2.69321595714674e-02,2.69321595732039e-02,2.69321595748321e-02,2.69321595766653e-02
7.46000000000000e+03,2.30858893154945e-02,2.69321589055878e-02,2.69321595694208e-02,2.69321595706561e-02,2.69321595719952e-02,2.69321595740028e-02,2.69321595752693e-02,2.69321595769602e-02,2.69321595785457e-02,2.69321595803245e-02
7.47000000000000e+03,2.30858893154945e-02,2.69321589269035e-02,2.69321595732730e-02,2.69321595744778e-02,2.69321595757866e-02,2.69321595777391e-02,2.69321595789785e-02,2.69321595806177e-02,2.69321595821616e-02,2.69321595838905e-02
7.48000000000000e+03,2.30858893154945e-02,2.69321589476589e-02,2.69321595770272e-02,2.69321595781991e-02,2.69321595794796e-02,2.69321595813770e-02,2.69321595825768e-02,2.69321595841789e-02,2.69321595856824e-02,2.69321595873645e-02
7.49000000000000e+03,2.30858893154945e-02,2.69321589678682e-02,2.69321595806845e-02,2.69321595818228e-02,2.69321595830758e-02,2.69321595849192e-02,2.69321595860835e-02,2.69321595876464e-02,2.69321595891106e-02,2.69321595907483e-02
7.50000000000000e+03,2.30858893154945e-02,2.69321589875462e-02,2.69321595842464e-02,2.69321595853513e-02,2.69321595865774e-02,2.69321595883682e-02,2.69321595894998e-02,2.69321595910228e-02,2.69321595924485e-02,2.69321595940437e-02
7.51000000000000e+03,2.30858893154945e-02,2.69321590067062e-02,2.69321595877147e-02,2.69321595887872e-02,2.69321595899865e-02,2.69321595917263e-02,2.69321595928274e-02,2.69321595943101e-02,2.69321595956986e-02,2.69321595972529e-02
