# Export CSV from Simcenter Amesim 2304 (encoding="UTF - 8 - BOM")
"Time - load=0.86 kg ""1""","receiver input - load=0.86 kg ""1""","receiver input - load=0.817 kg ""2""","receiver input - load=0.774 kg ""3""","receiver input - load=0.688 kg ""5""","receiver input - load=0.645 kg ""6""","receiver input - load=0.602 kg ""7""","receiver input - load=0.559 kg ""8""","receiver input - load=0.516 kg ""9""","receiver input - load=0.473 kg ""10""","receiver input - load=0.43 kg ""11"""
6.66000000000000e+03,4.28790641051776e+03,5.05491198006142e+03,5.05491300400764e+03,5.05491300601435e+03,5.05491300815207e+03,5.05491301101994e+03,5.05491301307414e+03,5.05491301562703e+03,5.05491301805323e+03,5.05491302076005e+03
6.67000000000000e+03,4.28790641051776e+03,5.05491201325180e+03,5.05491300990407e+03,5.05491301185821e+03,5.05491301393981e+03,5.05491301676398e+03,5.05491301873258e+03,5.05491302121849e+03,5.05491302358093e+03,5.05491302621665e+03
6.68000000000000e+03,4.28790641051776e+03,5.05491204555964e+03,5.05491301564540e+03,5.05491301754834e+03,5.05491301957528e+03,5.05491302232536e+03,5.05491302424215e+03,5.05491302666287e+03,5.05491302896326e+03,5.05491303152966e+03
6.69000000000000e+03,4.28790641051776e+03,5.05491207683593e+03,5.05491302123579e+03,5.05491302308882e+03,5.05491302506267e+03,5.05491302774043e+03,5.05491302960690e+03,5.05491303196403e+03,5.05491303421836e+03,5.05491303673157e+03
6.70000000000000e+03,4.28790641051776e+03,5.05491210745287e+03,5.05491302667906e+03,5.05491302848362e+03,5.05491303040565e+03,5.05491303301307e+03,5.05491303483052e+03,5.05491303712572e+03,5.05491303932094e+03,5.05491304176793e+03
6.71000000000000e+03,4.28790641051776e+03,5.05491213725574e+03,5.05491303197924e+03,5.05491303373649e+03,5.05491303560811e+03,5.05491303814707e+03,5.05491303991680e+03,5.05491304215167e+03,5.05491304428936e+03,5.05491304668582e+03
6.72000000000000e+03,4.28790641051776e+03,5.05491216626603e+03,5.05491303716859e+03,5.05491303885117e+03,5.05491304067369e+03,5.05491304317369e+03,5.05491304486919e+03,5.05491304704537e+03,5.05491304912698e+03,5.05491305146060e+03
6.73000000000000e+03,4.28790641051776e+03,5.05491219435028e+03,5.05491304219292e+03,5.05491304383145e+03,5.05491304560608e+03,5.05491304804045e+03,5.05491304969141e+03,5.05491305181033e+03,5.05491305383733e+03,5.05491305610970e+03
6.74000000000000e+03,4.28790641051776e+03,5.05491222184235e+03,5.05491304708512e+03,5.05491304868074e+03,5.05491305040870e+03,5.05491305277919e+03,5.05491305438673e+03,5.05491305645002e+03,5.05491305842376e+03,5.05491306063648e+03
6.75000000000000e+03,4.28790641051776e+03,5.05491224860335e+03,5.05491305184860e+03,5.05491305340247e+03,5.05491305508503e+03,5.05491305739323e+03,5.05491305895854e+03,5.05491306096759e+03,5.05491306288961e+03,5.05491306504411e+03
6.76000000000000e+03,4.28790641051776e+03,5.05491227451030e+03,5.05491305650049e+03,5.05491305799991e+03,5.05491305963836e+03,5.05491306188591e+03,5.05491306341007e+03,5.05491306536644e+03,5.05491306723791e+03,5.05491306933581e+03
6.77000000000000e+03,4.28790641051776e+03,5.05491229987074e+03,5.05491306101649e+03,5.05491306247646e+03,5.05491306407191e+03,5.05491306626041e+03,5.05491306774454e+03,5.05491306964956e+03,5.05491307147182e+03,5.05491307351461e+03
6.78000000000000e+03,4.28790641051776e+03,5.05491232455684e+03,5.05491306541363e+03,5.05491306683526e+03,5.05491306838887e+03,5.05491307054341e+03,5.05491307196501e+03,5.05491307382000e+03,5.05491307559438e+03,5.05491307758349e+03
6.79000000000000e+03,4.28790641051776e+03,5.05491234839485e+03,5.05491306969502e+03,5.05491307107943e+03,5.05491307259227e+03,5.05491307469019e+03,5.05491307607447e+03,5.05491307788072e+03,5.05491307960850e+03,5.05491308154528e+03
6.80000000000000e+03,4.28790641051776e+03,5.05491237153480e+03,5.05491307386386e+03,5.05491307521196e+03,5.05491307668510e+03,5.05491307872789e+03,5.05491308007583e+03,5.05491308184592e+03,5.05491308351705e+03,5.05491308540291e+03
6.81000000000000e+03,4.28790641051776e+03,5.05491239419067e+03,5.05491307792303e+03,5.05491307923583e+03,5.05491308067027e+03,5.05491308265939e+03,5.05491308397191e+03,5.05491308569570e+03,5.05491308732274e+03,5.05491308915903e+03
6.82000000000000e+03,4.28790641051776e+03,5.05491241612619e+03,5.05491308187541e+03,5.05491308315386e+03,5.05491308455063e+03,5.05491308648752e+03,5.05491308776553e+03,5.05491308944408e+03,5.05491309102836e+03,5.05491309281638e+03
6.83000000000000e+03,4.28790641051776e+03,5.05491243772083e+03,5.05491308572383e+03,5.05491308696876e+03,5.05491308832893e+03,5.05491309021494e+03,5.05491309145942e+03,5.05491309309389e+03,5.05491309463651e+03,5.05491309637755e+03
6.84000000000000e+03,4.28790641051776e+03,5.05491245862620e+03,5.05491308947105e+03,5.05491309068341e+03,5.05491309200784e+03,5.05491309384429e+03,5.05491309505610e+03,5.05491309664766e+03,5.05491309814976e+03,5.05491309984505e+03
6.85000000000000e+03,4.28790641051776e+03,5.05491247897854e+03,5.05491309311968e+03,5.05491309430034e+03,5.05491309559002e+03,5.05491309737821e+03,5.05491309855820e+03,5.05491310010789e+03,5.05491310157057e+03,5.05491310322130e+03
6.86000000000000e+03,4.28790641051776e+03,5.05491249890163e+03,5.05491309667237e+03,5.05491309782213e+03,5.05491309907796e+03,5.05491310081916e+03,5.05491310196814e+03,5.05491310347711e+03,5.05491310490134e+03,5.05491310650875e+03
6.87000000000000e+03,4.28790641051776e+03,5.05491251818871e+03,5.05491310013165e+03,5.05491310125129e+03,5.05491310247413e+03,5.05491310416962e+03,5.05491310528844e+03,5.05491310675771e+03,5.05491310814457e+03,5.05491310970975e+03
6.88000000000000e+03,4.28790641051776e+03,5.05491253696585e+03,5.05491310349990e+03,5.05491310459025e+03,5.05491310579081e+03,5.05491310744158e+03,5.05491310852137e+03,5.05491310995203e+03,5.05491311130250e+03,5.05491311282656e+03
6.89000000000000e+03,4.28790641051776e+03,5.05491255524633e+03,5.05491310677955e+03,5.05491310784138e+03,5.05491310901055e+03,5.05491311061795e+03,5.05491311166928e+03,5.05491311306232e+03,5.05491311437734e+03,5.05491311586140e+03
6.90000000000000e+03,4.28790641051776e+03,5.05491257304343e+03,5.05491310997300e+03,5.05491311100701e+03,5.05491311214557e+03,5.05491311371073e+03,5.05491311473436e+03,5.05491311609080e+03,5.05491311737131e+03,5.05491311881639e+03
6.91000000000000e+03,4.28790641051776e+03,5.05491259036997e+03,5.05491311308245e+03,5.05491311408934e+03,5.05491311519808e+03,5.05491311672210e+03,5.05491311771885e+03,5.05491311903961e+03,5.05491312028653e+03,5.05491312169365e+03
6.92000000000000e+03,4.28790641051776e+03,5.05491260723823e+03,5.05491311611019e+03,5.05491311709063e+03,5.05491311817028e+03,5.05491311965429e+03,5.05491312062481e+03,5.05491312191086e+03,5.05491312312507e+03,5.05491312449519e+03
6.93000000000000e+03,4.28790641051776e+03,5.05491262366038e+03,5.05491311905822e+03,5.05491312001299e+03,5.05491312106425e+03,5.05491312250933e+03,5.05491312345432e+03,5.05491312470660e+03,5.05491312588894e+03,5.05491312722307e+03
6.94000000000000e+03,4.28790641051776e+03,5.05491263964810e+03,5.05491312192873e+03,5.05491312285849e+03,5.05491312388211e+03,5.05491312528922e+03,5.05491312620943e+03,5.05491312742880e+03,5.05491312858009e+03,5.05491312987920e+03
6.95000000000000e+03,4.28790641051776e+03,5.05491265529879e+03,5.05491312472374e+03,5.05491312562916e+03,5.05491312662583e+03,5.05491312799599e+03,5.05491312889207e+03,5.05491313007943e+03,5.05491313120046e+03,5.05491313246544e+03
6.96000000000000e+03,4.28790641051776e+03,5.05491267053327e+03,5.05491312744521e+03,5.05491312832695e+03,5.05491312929741e+03,5.05491313063156e+03,5.05491313150417e+03,5.05491313266029e+03,5.05491313375189e+03,5.05491313498369e+03
6.97000000000000e+03,4.28790641051776e+03,5.05491268520031e+03,5.05491313009513e+03,5.05491313095376e+03,5.05491313189873e+03,5.05491313319780e+03,5.05491313404756e+03,5.05491313517324e+03,5.05491313623620e+03,5.05491313743565e+03
6.98000000000000e+03,4.28790641051776e+03,5.05491269963969e+03,5.05491313267533e+03,5.05491313351150e+03,5.05491313443161e+03,5.05491313569655e+03,5.05491313652406e+03,5.05491313762024e+03,5.05491313866213e+03,5.05491313982313e+03
6.99000000000000e+03,4.28790641051776e+03,5.05491271361810e+03,5.05491313518766e+03,5.05491313600196e+03,5.05491313689787e+03,5.05491313812959e+03,5.05491313893539e+03,5.05491314000285e+03,5.05491314101738e+03,5.05491314214778e+03
7.00000000000000e+03,4.28790641051776e+03,5.05491272722677e+03,5.05491313763396e+03,5.05491313842689e+03,5.05491313929927e+03,5.05491314049865e+03,5.05491314129004e+03,5.05491314232278e+03,5.05491314331072e+03,5.05491314441133e+03
7.01000000000000e+03,4.28790641051776e+03,5.05491274040283e+03,5.05491314001589e+03,5.05491314078804e+03,5.05491314163753e+03,5.05491314280542e+03,5.05491314357610e+03,5.05491314458162e+03,5.05491314554366e+03,5.05491314661530e+03
7.02000000000000e+03,4.28790641051776e+03,5.05491275323205e+03,5.05491314233516e+03,5.05491314308710e+03,5.05491314391430e+03,5.05491314505147e+03,5.05491314580207e+03,5.05491314678105e+03,5.05491314771784e+03,5.05491314876129e+03
7.03000000000000e+03,4.28790641051776e+03,5.05491276572399e+03,5.05491314459347e+03,5.05491314532570e+03,5.05491314613116e+03,5.05491314723841e+03,5.05491314796941e+03,5.05491314892260e+03,5.05491314983479e+03,5.05491315085085e+03
7.04000000000000e+03,4.28790641051776e+03,5.05491277795474e+03,5.05491314679236e+03,5.05491314750542e+03,5.05491314828973e+03,5.05491314936791e+03,5.05491315007974e+03,5.05491315100784e+03,5.05491315189603e+03,5.05491315288546e+03
7.05000000000000e+03,4.28790641051776e+03,5.05491278983163e+03,5.05491314893338e+03,5.05491314962779e+03,5.05491315039147e+03,5.05491315144136e+03,5.05491315213450e+03,5.05491315303821e+03,5.05491315390307e+03,5.05491315486654e+03
7.06000000000000e+03,4.28790641051776e+03,5.05491280136117e+03,5.05491315101809e+03,5.05491315169433e+03,5.05491315243797e+03,5.05491315346028e+03,5.05491315413522e+03,5.05491315501519e+03,5.05491315585731e+03,5.05491315679550e+03
7.07000000000000e+03,4.28790641051776e+03,5.05491281258733e+03,5.05491315304799e+03,5.05491315370655e+03,5.05491315443064e+03,5.05491315542611e+03,5.05491315608329e+03,5.05491315694016e+03,5.05491315776016e+03,5.05491315867372e+03
7.08000000000000e+03,4.28790641051776e+03,5.05491282351836e+03,5.05491315502454e+03,5.05491315566581e+03,5.05491315637092e+03,5.05491315734023e+03,5.05491315798012e+03,5.05491315881989e+03,5.05491315961294e+03,5.05491316050254e+03
7.09000000000000e+03,4.28790641051776e+03,5.05491283416183e+03,5.05491315694910e+03,5.05491315757356e+03,5.05491315826013e+03,5.05491315920399e+03,5.05491315982704e+03,5.05491316064491e+03,5.05491316141700e+03,5.05491316228326e+03
7.10000000000000e+03,4.28790641051776e+03,5.05491284458265e+03,5.05491315882302e+03,5.05491315943114e+03,5.05491316009965e+03,5.05491316102409e+03,5.05491316162538e+03,5.05491316242190e+03,5.05491316317358e+03,5.05491316401712e+03
7.11000000000000e+03,4.28790641051776e+03,5.05491285467212e+03,5.05491316065617e+03,5.05491316123985e+03,5.05491316189080e+03,5.05491316279177e+03,5.05491316337644e+03,5.05491316415211e+03,5.05491316488400e+03,5.05491316570539e+03
7.12000000000000e+03,4.28790641051776e+03,5.05491286449615e+03,5.05491316244087e+03,5.05491316300100e+03,5.05491316363485e+03,5.05491316451341e+03,5.05491316508144e+03,5.05491316584162e+03,5.05491316654942e+03,5.05491316734923e+03
7.13000000000000e+03,4.28790641051776e+03,5.05491287406189e+03,5.05491316417195e+03,5.05491316471581e+03,5.05491316533300e+03,5.05491316618915e+03,5.05491316674158e+03,5.05491316748193e+03,5.05491316817101e+03,5.05491316894982e+03
7.14000000000000e+03,4.28790641051776e+03,5.05491288337588e+03,5.05491316585590e+03,5.05491316638553e+03,5.05491316698650e+03,5.05491316782041e+03,5.05491316835808e+03,5.05491316907905e+03,5.05491316974996e+03,5.05491317051269e+03
7.15000000000000e+03,4.28790641051776e+03,5.05491289244488e+03,5.05491316749555e+03,5.05491316801129e+03,5.05491316859653e+03,5.05491316940847e+03,5.05491316993206e+03,5.05491317063411e+03,5.05491317128739e+03,5.05491317203015e+03
7.16000000000000e+03,4.28790641051776e+03,5.05491290127543e+03,5.05491316909209e+03,5.05491316959432e+03,5.05491317016419e+03,5.05491317095457e+03,5.05491317146463e+03,5.05491317214824e+03,5.05491317278436e+03,5.05491317350775e+03
7.17000000000000e+03,4.28790641051776e+03,5.05491290989837e+03,5.05491317064664e+03,5.05491317113571e+03,5.05491317169060e+03,5.05491317245993e+03,5.05491317295691e+03,5.05491317362252e+03,5.05491317424196e+03,5.05491317494642e+03
7.18000000000000e+03,4.28790641051776e+03,5.05491291826996e+03,5.05491317216031e+03,5.05491317263657e+03,5.05491317317688e+03,5.05491317392565e+03,5.05491317440993e+03,5.05491317505800e+03,5.05491317566122e+03,5.05491317634720e+03
7.19000000000000e+03,4.28790641051776e+03,5.05491292646653e+03,5.05491317363416e+03,5.05491317409795e+03,5.05491317462409e+03,5.05491317535282e+03,5.05491317582473e+03,5.05491317645571e+03,5.05491317704315e+03,5.05491317771111e+03
7.20000000000000e+03,4.28790641051776e+03,5.05491293440226e+03,5.05491317506924e+03,5.05491317552089e+03,5.05491317603321e+03,5.05491317674250e+03,5.05491317720230e+03,5.05491317781668e+03,5.05491317838875e+03,5.05491317903912e+03
7.21000000000000e+03,4.28790641051776e+03,5.05491294212932e+03,5.05491317646658e+03,5.05491317690641e+03,5.05491317740527e+03,5.05491317809566e+03,5.05491317854369e+03,5.05491317914186e+03,5.05491317969896e+03,5.05491318033221e+03
7.22000000000000e+03,4.28790641051776e+03,5.05491294966445e+03,5.05491317782717e+03,5.05491317825548e+03,5.05491317874125e+03,5.05491317941325e+03,5.05491317984980e+03,5.05491318043219e+03,5.05491318097469e+03,5.05491318159126e+03
7.23000000000000e+03,4.28790641051776e+03,5.05491295699021e+03,5.05491317915196e+03,5.05491317956907e+03,5.05491318004207e+03,5.05491318069625e+03,5.05491318112154e+03,5.05491318168857e+03,5.05491318222068e+03,5.05491318281721e+03
7.24000000000000e+03,4.28790641051776e+03,5.05491296412364e+03,5.05491318044193e+03,5.05491318084810e+03,5.05491318130870e+03,5.05491318194549e+03,5.05491318235979e+03,5.05491318291187e+03,5.05491318343021e+03,5.05491318401090e+03
7.25000000000000e+03,4.28790641051776e+03,5.05491297106926e+03,5.05491318169838e+03,5.05491318209351e+03,5.05491318254200e+03,5.05491318316193e+03,5.05491318356549e+03,5.05491318410305e+03,5.05491318460789e+03,5.05491318517319e+03
7.26000000000000e+03,4.28790641051776e+03,5.05491297783197e+03,5.05491318292139e+03,5.05491318330616e+03,5.05491318374286e+03,5.05491318434640e+03,5.05491318473946e+03,5.05491318526293e+03,5.05491318575455e+03,5.05491318630492e+03
7.27000000000000e+03,4.28790641051776e+03,5.05491298441669e+03,5.05491318411223e+03,5.05491318448690e+03,5.05491318491213e+03,5.05491318549973e+03,5.05491318588253e+03,5.05491318639228e+03,5.05491318687098e+03,5.05491318740688e+03
7.28000000000000e+03,4.28790641051776e+03,5.05491299086378e+03,5.05491318527174e+03,5.05491318563657e+03,5.05491318605065e+03,5.05491318662274e+03,5.05491318699555e+03,5.05491318749192e+03,5.05491318795804e+03,5.05491318847985e+03
7.29000000000000e+03,4.28790641051776e+03,5.05491299710577e+03,5.05491318640074e+03,5.05491318675601e+03,5.05491318715922e+03,5.05491318771622e+03,5.05491318807929e+03,5.05491318856263e+03,5.05491318901647e+03,5.05491318952461e+03
7.30000000000000e+03,4.28790641051776e+03,5.05491300318355e+03,5.05491318750003e+03,5.05491318784601e+03,5.05491318823861e+03,5.05491318878096e+03,5.05491318913453e+03,5.05491318960518e+03,5.05491319004708e+03,5.05491319054189e+03
7.31000000000000e+03,4.28790641051776e+03,5.05491300910144e+03,5.05491318857043e+03,5.05491318890733e+03,5.05491318928961e+03,5.05491318981771e+03,5.05491319016200e+03,5.05491319062031e+03,5.05491319105056e+03,5.05491319153241e+03
7.32000000000000e+03,4.28790641051776e+03,5.05491301486376e+03,5.05491318961267e+03,5.05491318994075e+03,5.05491319031299e+03,5.05491319082718e+03,5.05491319116245e+03,5.05491319160871e+03,5.05491319202766e+03,5.05491319249689e+03
7.33000000000000e+03,4.28790641051776e+03,5.05491302047460e+03,5.05491319062750e+03,5.05491319094698e+03,5.05491319130945e+03,5.05491319181012e+03,5.05491319213659e+03,5.05491319257112e+03,5.05491319297905e+03,5.05491319343597e+03
7.34000000000000e+03,4.28790641051776e+03,5.05491302593778e+03,5.05491319161563e+03,5.05491319192674e+03,5.05491319227971e+03,5.05491319276720e+03,5.05491319308511e+03,5.05491319350824e+03,5.05491319390543e+03,5.05491319435036e+03
7.35000000000000e+03,4.28790641051776e+03,5.05491303125731e+03,5.05491319257779e+03,5.05491319288074e+03,5.05491319322444e+03,5.05491319369912e+03,5.05491319400869e+03,5.05491319442069e+03,5.05491319480745e+03,5.05491319524070e+03
7.36000000000000e+03,4.28790641051776e+03,5.05491303643690e+03,5.05491319351737e+03,5.05491319380964e+03,5.05491319414433e+03,5.05491319460653e+03,5.05491319490797e+03,5.05491319530914e+03,5.05491319568575e+03,5.05491319610763e+03
7.37000000000000e+03,4.28790641051776e+03,5.05491304148032e+03,5.05491319442958e+03,5.05491319471408e+03,5.05491319504001e+03,5.05491319549006e+03,5.05491319578360e+03,5.05491319617422e+03,5.05491319654094e+03,5.05491319695174e+03
7.38000000000000e+03,4.28790641051776e+03,5.05491304639107e+03,5.05491319531783e+03,5.05491319559460e+03,5.05491319591214e+03,5.05491319635037e+03,5.05491319663620e+03,5.05491319701655e+03,5.05491319737363e+03,5.05491319777365e+03
7.39000000000000e+03,4.28790641051776e+03,5.05491305117269e+03,5.05491319618268e+03,5.05491319645201e+03,5.05491319676133e+03,5.05491319718804e+03,5.05491319746637e+03,5.05491319783672e+03,5.05491319818442e+03,5.05491319857395e+03
7.40000000000000e+03,4.28790641051776e+03,5.05491305582854e+03,5.05491319702472e+03,5.05491319728693e+03,5.05491319758818e+03,5.05491319800601e+03,5.05491319827470e+03,5.05491319863533e+03,5.05491319897391e+03,5.05491319935318e+03
7.41000000000000e+03,4.28790641051776e+03,5.05491306037556e+03,5.05491319784463e+03,5.05491319809995e+03,5.05491319839329e+03,5.05491319880027e+03,5.05491319906177e+03,5.05491319941294e+03,5.05491319974261e+03,5.05491320011193e+03
7.42000000000000e+03,4.28790641051776e+03,5.05491306478948e+03,5.05491319864528e+03,5.05491319889162e+03,5.05491319917712e+03,5.05491319957360e+03,5.05491319982815e+03,5.05491320017008e+03,5.05491320049109e+03,5.05491320085072e+03
7.43000000000000e+03,4.28790641051776e+03,5.05491306908734e+03,5.05491319942266e+03,5.05491319966248e+03,5.05491319994084e+03,5.05491320032655e+03,5.05491320057437e+03,5.05491320090731e+03,5.05491320121988e+03,5.05491320157009e+03
7.44000000000000e+03,4.28790641051776e+03,5.05491307327213e+03,5.05491320018177e+03,5.05491320041306e+03,5.05491320068451e+03,5.05491320105965e+03,5.05491320130097e+03,5.05491320162515e+03,5.05491320192951e+03,5.05491320227051e+03
7.45000000000000e+03,4.28790641051776e+03,5.05491307734681e+03,5.05491320091876e+03,5.05491320114390e+03,5.05491320140839e+03,5.05491320177346e+03,5.05491320200845e+03,5.05491320232411e+03,5.05491320262047e+03,5.05491320295435e+03
7.46000000000000e+03,4.28790641051776e+03,5.05491308131428e+03,5.05491320163839e+03,5.05491320185551e+03,5.05491320211305e+03,5.05491320246848e+03,5.05491320269731e+03,5.05491320300468e+03,5.05491320329325e+03,5.05491320361843e+03
7.47000000000000e+03,4.28790641051776e+03,5.05491308517737e+03,5.05491320233706e+03,5.05491320254841e+03,5.05491320279907e+03,5.05491320314519e+03,5.05491320336999e+03,5.05491320366735e+03,5.05491320394834e+03,5.05491320426510e+03
7.48000000000000e+03,4.28790641051776e+03,5.05491308893890e+03,5.05491320301727e+03,5.05491320322307e+03,5.05491320346700e+03,5.05491320380411e+03,5.05491320402310e+03,5.05491320431259e+03,5.05491320458620e+03,5.05491320489470e+03
7.49000000000000e+03,4.28790641051776e+03,5.05491309260150e+03,5.05491320367951e+03,5.05491320387998e+03,5.05491320411733e+03,5.05491320444570e+03,5.05491320465909e+03,5.05491320494085e+03,5.05491320520728e+03,5.05491320550770e+03
7.50000000000000e+03,4.28790641051776e+03,5.05491309616779e+03,5.05491320432429e+03,5.05491320451961e+03,5.05491320475055e+03,5.05491320507041e+03,5.05491320527829e+03,5.05491320555259e+03,5.05491320581201e+03,5.05491320610454e+03
7.51000000000000e+03,4.28790641051776e+03,5.05491309964025e+03,5.05491320495210e+03,5.05491320514241e+03,5.05491320536713e+03,5.05491320567869e+03,5.05491320588117e+03,5.05491320614824e+03,5.05491320640085e+03,5.05491320668567e+03
7.52000000000000e+03,4.28790641051776e+03,5.05491310302138e+03,5.05491320556340e+03,5.05491320574882e+03,5.05491320596749e+03,5.05491320627099e+03,5.05491320646816e+03,5.05491320672824e+03,5.05491320697419e+03,5.05491320725151e+03
7.53000000000000e+03,4.28790641051776e+03,5.05491310631355e+03,5.05491320615862e+03,5.05491320633911e+03,5.05491320655209e+03,5.05491320684771e+03,5.05491320703969e+03,5.05491320729296e+03,5.05491320753246e+03,5.05491320780246e+03
7.54000000000000e+03,4.28790641051776e+03,5.05491310951918e+03,5.05491320673819e+03,5.05491320691406e+03,5.05491320712294e+03,5.05491320740926e+03,5.05491320759619e+03,5.05491320784284e+03,5.05491320807605e+03,5.05491320833891e+03
7.55000000000000e+03,4.28790641051776e+03,5.05491311264050e+03,5.05491320730252e+03,5.05491320747386e+03,5.05491320767887e+03,5.05491320795604e+03,5.05491320813805e+03,5.05491320837825e+03,5.05491320860534e+03,5.05491320886126e+03
7.56000000000000e+03,4.28790641051776e+03,5.05491311567972e+03,5.05491320785203e+03,5.05491320801894e+03,5.05491320821874e+03,5.05491320848845e+03,5.05491320866565e+03,5.05491320889958e+03,5.05491320912070e+03,5.05491320936988e+03
7.57000000000000e+03,4.28790641051776e+03,5.05491311863903e+03,5.05491320838709e+03,5.05491320854969e+03,5.05491320874434e+03,5.05491320900685e+03,5.05491320917938e+03,5.05491320940719e+03,5.05491320962251e+03,5.05491320986512e+03
7.58000000000000e+03,4.28790641051776e+03,5.05491312152051e+03,5.05491320890810e+03,5.05491320906648e+03,5.05491320925604e+03,5.05491320951162e+03,5.05491320967960e+03,5.05491320990145e+03,5.05491321011111e+03,5.05491321034733e+03
7.59000000000000e+03,4.28790641051776e+03,5.05491312432621e+03,5.05491320941540e+03,5.05491320956967e+03,5.05491320975565e+03,5.05491321000311e+03,5.05491321016666e+03,5.05491321038271e+03,5.05491321058686e+03,5.05491321081686e+03
7.60000000000000e+03,4.28790641051776e+03,5.05491312705810e+03,5.05491320990937e+03,5.05491321005962e+03,5.05491321024078e+03,5.05491321048168e+03,5.05491321064092e+03,5.05491321085133e+03,5.05491321105010e+03,5.05491321127529e+03
7.61000000000000e+03,4.28790641051776e+03,5.05491312971814e+03,5.05491321039034e+03,5.05491321053669e+03,5.05491321071311e+03,5.05491321094766e+03,5.05491321110271e+03,5.05491321130761e+03,5.05491321150116e+03,5.05491321172050e+03
7.62000000000000e+03,4.28790641051776e+03,5.05491313230824e+03,5.05491321085867e+03,5.05491321100121e+03,5.05491321117296e+03,5.05491321140138e+03,5.05491321155234e+03,5.05491321175189e+03,5.05491321194035e+03,5.05491321215404e+03
7.63000000000000e+03,4.28790641051776e+03,5.05491313483021e+03,5.05491321131468e+03,5.05491321145352e+03,5.05491321162068e+03,5.05491321184317e+03,5.05491321199016e+03,5.05491321218447e+03,5.05491321236799e+03,5.05491321257613e+03
7.64000000000000e+03,4.28790641051776e+03,5.05491313728584e+03,5.05491321175870e+03,5.05491321189392e+03,5.05491321205661e+03,5.05491321227334e+03,5.05491321241646e+03,5.05491321260686e+03,5.05491321278438e+03,5.05491321298706e+03
7.65000000000000e+03,4.28790641051776e+03,5.05491313967686e+03,5.05491321219105e+03,5.05491321232275e+03,5.05491321248108e+03,5.05491321269220e+03,5.05491321283155e+03,5.05491321301703e+03,5.05491321318980e+03,5.05491321338715e+03
7.66000000000000e+03,4.28790641051776e+03,5.05491314200504e+03,5.05491321261203e+03,5.05491321274029e+03,5.05491321289438e+03,5.05491321310004e+03,5.05491321323572e+03,5.05491321341645e+03,5.05491321358458e+03,5.05491321377671e+03
7.67000000000000e+03,4.28790641051776e+03,5.05491314427197e+03,5.05491321302194e+03,5.05491321314684e+03,5.05491321329681e+03,5.05491321349714e+03,5.05491321362926e+03,5.05491321380531e+03,5.05491321396898e+03,5.05491321415601e+03
7.68000000000000e+03,4.28790641051776e+03,5.05491314647928e+03,5.05491321342107e+03,5.05491321354270e+03,5.05491321368868e+03,5.05491321388380e+03,5.05491321401246e+03,5.05491321418390e+03,5.05491321434326e+03,5.05491321452533e+03
7.69000000000000e+03,4.28790641051776e+03,5.05491314862854e+03,5.05491321380971e+03,5.05491321392816e+03,5.05491321407024e+03,5.05491321426030e+03,5.05491321438557e+03,5.05491321455250e+03,5.05491321470769e+03,5.05491321488494e+03
7.70000000000000e+03,4.28790641051776e+03,5.05491315072127e+03,5.05491321418812e+03,5.05491321430347e+03,5.05491321444177e+03,5.05491321462689e+03,5.05491321474887e+03,5.05491321491140e+03,5.05491321506253e+03,5.05491321523510e+03
7.71000000000000e+03,4.28790641051776e+03,5.05491315275896e+03,5.05491321455760e+03,5.05491321466891e+03,5.05491321480354e+03,5.05491321498384e+03,5.05491321510261e+03,5.05491321526084e+03,5.05491321540804e+03,5.05491321557605e+03
7.72000000000000e+03,4.28790641051776e+03,5.05491315474306e+03,5.05491321491642e+03,5.05491321502475e+03,5.05491321515581e+03,5.05491321533140e+03,5.05491321544706e+03,5.05491321560110e+03,5.05491321574445e+03,5.05491321590803e+03
7.73000000000000e+03,4.28790641051776e+03,5.05491315667499e+03,5.05491321526586e+03,5.05491321537122e+03,5.05491321549883e+03,5.05491321567077e+03,5.05491321578243e+03,5.05491321593241e+03,5.05491321607202e+03,5.05491321623128e+03
7.74000000000000e+03,4.28790641051776e+03,5.05491315855610e+03,5.05491321560604e+03,5.05491321570858e+03,5.05491321583376e+03,5.05491321600039e+03,5.05491321610899e+03,5.05491321625499e+03,5.05491321639097e+03,5.05491321654603e+03
7.75000000000000e+03,4.28790641051776e+03,5.05491316038773e+03,5.05491321593723e+03,5.05491321603706e+03,5.05491321615902e+03,5.05491321632130e+03,5.05491321642696e+03,5.05491321656911e+03,5.05491321670153e+03,5.05491321685251e+03
7.76000000000000e+03,4.28790641051776e+03,5.05491316217650e+03,5.05491321625968e+03,5.05491321635691e+03,5.05491321647577e+03,5.05491321663372e+03,5.05491321673657e+03,5.05491321687496e+03,5.05491321700393e+03,5.05491321715093e+03
7.77000000000000e+03,4.28790641051776e+03,5.05491316391302e+03,5.05491321657363e+03,5.05491321666834e+03,5.05491321678414e+03,5.05491321693789e+03,5.05491321703803e+03,5.05491321717277e+03,5.05491321729837e+03,5.05491321744150e+03
7.78000000000000e+03,4.28790641051776e+03,5.05491316560873e+03,5.05491321687932e+03,5.05491321697158e+03,5.05491321708518e+03,5.05491321723403e+03,5.05491321733156e+03,5.05491321746275e+03,5.05491321758506e+03,5.05491321772443e+03
