h_eva_in[kJ/kg],P_dis[bar],P_gc_out[bar],Q_heat_s1[kW],T_air_in[degC],Q_heat_s2[kW],h_gc_mid[kJ/kg],T_eva_out[degC],T_mid[degC],W_comp[kW],P_gc_mid[bar],h_dis[kJ/kg],h_gc_out[kJ/kg],P_suc[bar],T_dis[degC],T_eva_in[degC],P_eva_out[bar],T_suc[degC],label,condition
437.2612824579068,141.67053075824168,17.261324853085796,2.7502562811806204,27.368963340957293,5.027167443536175,237.25019874974817,2.369062216684387,49.999999999993975,2.276911162355556,51.351491443833766,417.77934139299623,288.5879951211167,-28.65973780732276,90.75613674516451,15.88254558337504,-26.751000626800447,91.00000000000297,4,25pct
437.2612824579064,141.6705307582415,17.261324853086933,2.750256282645028,27.36896334095752,5.027167446212934,237.25019874974936,2.369062217945817,49.99999999999432,2.276911163567906,51.35149144383416,417.77934139299725,288.58799512111625,-28.65973780732324,90.75613674516438,15.882545583375022,-26.75100062680048,91.0000000000029,4,25pct
437.2612824579068,141.67053075823964,17.261324853085966,2.7502562841094527,27.368963340957688,5.027167448889692,237.2501987497496,2.3690622192072386,49.999999999994486,2.27691116478024,51.35149144383439,417.7793413929982,288.5879951211176,-28.65973780732412,90.75613674516417,15.882545583375013,-26.751000626800504,91.00000000000271,4,25pct
437.2612824579056,141.670530758243,17.261324853085227,2.750256284109474,27.368963340957688,5.027167448889742,237.25019874974825,2.3690622192072555,49.9999999999946,2.276911164780268,51.35149144383462,417.77934139299913,288.5879951211176,-28.659737807322955,90.75613674516445,15.882545583375013,-26.751000626800504,91.00000000000296,4,25pct
437.2612824579072,141.6705307582414,17.26132485308659,2.7502562811806186,27.368963340957805,5.027167443536142,237.25019874974996,2.3690622166843416,49.99999999999466,2.2769111623555243,51.351491443834334,417.77934139299794,288.58799512111847,-28.659737807322728,90.75613674516448,15.882545583375013,-26.751000626800504,91.00000000000297,4,25pct
437.2612824579057,141.6705307582431,17.26132485308483,2.7502562826451022,27.368963340958032,5.027167446212991,237.25019874974595,2.369062217945805,49.99999999999483,2.2769111635678883,51.35149144383479,417.7793413929994,288.587995121118,-28.659737807324376,90.75613674516424,15.882545583375002,-26.751000626800504,91.00000000000276,4,25pct
437.2612824579063,141.67053075824128,17.261324853088865,2.750256281180616,27.368963340957865,5.027167443536118,237.2501987497513,2.3690622166843145,49.99999999999477,2.276911162355503,51.35149144383439,417.77934139299896,288.58799512111943,-28.659737807323665,90.7561367451642,15.882545583374988,-26.751000626800533,91.00000000000271,4,25pct
437.26128245790926,141.6705307582411,17.261324853089548,2.750256282645008,27.368963340958143,5.027167446212856,237.25019874975365,2.36906221794576,49.99999999999517,2.2769111635678496,51.351491443835016,417.77934139300055,288.58799512111995,-28.65973780732267,90.75613674516417,15.882545583374984,-26.75100062680056,91.00000000000269,4,25pct
437.2612824579088,141.67053075824123,17.261324853087558,2.750256282645017,27.368963340958203,5.027167446212864,237.2501987497535,2.369062217945745,49.999999999995225,2.2769111635678474,51.351491443834846,417.7793413930008,288.58799512112034,-28.65973780732256,90.75613674516428,15.882545583374974,-26.75100062680056,91.0000000000028,4,25pct
437.2612824579068,141.67053075824143,17.26132485308716,2.750256284109404,27.36896334095826,5.027167448889624,237.25019874975465,2.369062219207192,49.999999999995225,2.2769111647802203,51.35149144383462,417.7793413930009,288.58799512111955,-28.659737807321815,90.75613674516403,15.88254558337498,-26.75100062680056,91.00000000000256,4,25pct
437.2612824579069,141.67053075824128,17.261324853088922,2.750256282645003,27.36896334095843,5.027167446212833,237.25019874975533,2.369062217945761,49.9999999999954,2.2769111635678314,51.35149144383553,417.7793413930021,288.5879951211195,-28.65973780732341,90.75613674516408,15.882545583374966,-26.751000626800593,91.00000000000259,4,25pct
437.2612824579064,141.6705307582431,17.26132485308881,2.750256282645,27.36896334095843,5.02716744621284,237.2501987497558,2.3690622179457628,49.99999999999574,2.2769111635678394,51.351491443835805,417.7793413930029,288.5879951211198,-28.659737807322983,90.75613674516394,15.882545583374974,-26.75100062680056,91.00000000000243,4,25pct
437.2612824579047,141.67053075824356,17.26132485308642,2.7502562826450583,27.368963340958487,5.027167446212904,237.25019874975183,2.369062217945777,49.99999999999574,2.276911163567846,51.35149144383529,417.7793413930027,288.5879951211181,-28.65973780732338,90.75613674516403,15.882545583374966,-26.751000626800593,91.00000000000256,4,25pct
437.26128245790653,141.6705307582415,17.261324853092276,2.7502562841093914,27.368963340958828,5.027167448889564,237.2501987497574,2.369062219207157,49.999999999995794,2.2769111647801727,51.35149144383541,417.7793413930036,288.58799512112074,-28.659737807323182,90.75613674516349,15.882545583374965,-26.751000626800593,91.00000000000206,4,25pct
437.2612824579065,141.67053075824202,17.261324853088354,2.750256282645031,27.368963340958885,5.027167446212827,237.25019874975507,2.3690622179457246,49.99999999999597,2.2769111635677954,51.35149144383564,417.77934139300464,288.58799512112034,-28.65973780732264,90.75613674516336,15.882545583374966,-26.751000626800593,91.00000000000189,4,25pct
437.261282457906,141.6705307582439,17.261324853089718,2.7502562826449934,27.368963340958715,5.0271674462128395,237.25019874975652,2.3690622179457854,49.99999999999597,2.2769111635678447,51.35149144383547,417.7793413930039,288.5879951211217,-28.65973780732392,90.75613674516377,15.882545583374965,-26.751000626800593,91.00000000000232,4,25pct
437.2612824579088,141.6705307582418,17.26132485308841,2.750256281180621,27.368963340959056,5.027167443536045,237.25019874975513,2.3690622166842807,49.99999999999608,2.276911162355424,51.35149144383529,417.7793413930045,288.5879951211222,-28.659737807322127,90.75613674516333,15.882545583374942,-26.751000626800614,91.00000000000189,4,25pct
437.2612824579059,141.67053075824123,17.26132485308767,2.7502562826450307,27.368963340959056,5.027167446212804,237.25019874975607,2.369062217945728,49.999999999996135,2.276911163567773,51.351491443835805,417.77934139300544,288.58799512112046,-28.659737807324237,90.75613674516339,15.882545583374943,-26.751000626800614,91.00000000000192,4,25pct
437.26128245790727,141.67053075824157,17.261324853089604,2.750256284109436,27.368963340959223,5.027167448889573,237.25019874975675,2.3690622192071435,49.99999999999625,2.2769111647801377,51.351491443835805,417.779341393006,288.58799512112165,-28.65973780732338,90.75613674516329,15.882545583374927,-26.751000626800646,91.00000000000183,4,25pct
437.26128245790846,141.67053075824185,17.261324853088695,2.7502562826450023,27.368963340959223,5.02716744621276,237.25019874975936,2.369062217945708,49.99999999999625,2.2769111635677564,51.35149144383598,417.7793413930068,288.5879951211222,-28.659737807323665,90.75613674516336,15.882545583374927,-26.751000626800675,91.0000000000019,4,25pct
437.2612824579064,141.67053075824418,17.261324853089604,2.750256282644984,27.368963340959453,5.027167446212788,237.25019874975885,2.3690622179457126,49.99999999999642,2.2769111635678034,51.35149144383559,417.77934139300646,288.5879951211226,-28.659737807322216,90.75613674516323,15.882545583374949,-26.751000626800614,91.00000000000176,4,25pct
437.26128245790943,141.6705307582419,17.261324853089775,2.7502562811805946,27.368963340959453,5.027167443535973,237.2501987497593,2.369062216684258,49.99999999999642,2.276911162355379,51.35149144383615,417.77934139300726,288.5879951211241,-28.65973780732369,90.75613674516313,15.882545583374926,-26.751000626800675,91.00000000000163,4,25pct
437.2612824579092,141.67053075824333,17.261324853088354,2.750256282644988,27.368963340959567,5.0271674462127836,237.25019874975865,2.369062217945709,49.99999999999658,2.2769111635677954,51.351491443835805,417.779341393006,288.58799512112404,-28.659737807323467,90.75613674516306,15.882545583374927,-26.751000626800646,91.0000000000016,4,25pct
437.2612824579098,141.67053075824333,17.261324853090287,2.7502562826450325,27.368963340959624,5.027167446212784,237.25019874975848,2.3690622179457166,49.99999999999699,2.2769111635677515,51.351491443836494,417.7793413930088,288.58799512112427,-28.659737807323953,90.75613674516323,15.88254558337492,-26.751000626800675,91.00000000000176,4,25pct
437.26128245791034,141.67053075824202,17.26132485309057,2.7502562841094167,27.36896334095951,5.027167448889525,237.25019874975985,2.3690622192071062,49.99999999999693,2.276911164780108,51.35149144383604,417.77934139300834,288.58799512112444,-28.659737807322983,90.75613674516308,15.882545583374911,-26.751000626800675,91.00000000000163,4,25pct
437.2612824579072,141.6705307582436,17.261324853088126,2.7502562841093967,27.368963340959624,5.027167448889552,237.25019874975945,2.3690622192071515,49.99999999999699,2.2769111647801554,51.351491443835926,417.77934139300686,288.587995121124,-28.659737807323864,90.75613674516329,15.88254558337492,-26.751000626800675,91.00000000000183,4,25pct
437.26128245790846,141.67053075824276,17.261324853091764,2.7502562826450054,27.36896334095968,5.0271674462127205,237.25019874976172,2.369062217945652,49.99999999999704,2.2769111635677146,51.35149144383678,417.7793413930103,288.5879951211243,-28.65973780732236,90.75613674516303,15.882545583374917,-26.751000626800675,91.0000000000016,4,25pct
437.2612824579087,141.6705307582444,17.261324853090628,2.750256281180558,27.36896334095968,5.02716744353595,237.25019874976272,2.3690622166842625,49.99999999999699,2.2769111623553915,51.35149144383661,417.779341393009,288.58799512112523,-28.659737807323268,90.75613674516336,15.882545583374917,-26.751000626800675,91.00000000000189,4,25pct
437.26128245790903,141.67053075824214,17.26132485309131,2.750256282645032,27.368963340959795,5.0271674462127525,237.25019874975936,2.369062217945681,49.9999999999971,2.276911163567721,51.35149144383661,417.7793413930096,288.58799512112506,-28.65973780732415,90.75613674516295,15.882545583374911,-26.751000626800675,91.00000000000148,4,25pct
437.26128245790846,141.67053075824435,17.261324853093186,2.7502562841093963,27.36896334095991,5.027167448889516,237.25019874976147,2.3690622192071444,49.99999999999727,2.27691116478012,51.35149144383632,417.7793413930093,288.5879951211251,-28.659737807323808,90.75613674516282,15.882545583374906,-26.751000626800703,91.0000000000014,4,25pct
437.26128245791006,141.67053075824424,17.261324853089718,2.750256282645004,27.36896334095991,5.027167446212739,237.25019874976172,2.369062217945737,49.99999999999727,2.2769111635677355,51.35149144383695,417.7793413930107,288.5879951211261,-28.65973780732477,90.756136745163,15.8825455833749,-26.751000626800703,91.00000000000152,4,25pct
437.26128245790846,141.67053075824276,17.261324853089832,2.750256284109456,27.368963340960025,5.0271674488895375,237.2501987497589,2.369062219207105,49.99999999999733,2.2769111647800826,51.35149144383695,417.77934139301067,288.5879951211258,-28.659737807323182,90.75613674516275,15.8825455833749,-26.751000626800703,91.00000000000131,4,25pct
437.26128245790807,141.67053075824356,17.261324853091367,2.750256279716162,27.36896334095991,5.027167440859168,237.25019874976175,2.3690622154228045,49.99999999999733,2.2769111611430057,51.35149144383661,417.779341393009,288.58799512112563,-28.659737807322443,90.75613674516295,15.8825455833749,-26.751000626800703,91.00000000000148,4,25pct
437.261282457908,141.67053075824276,17.261324853088468,2.7502562826450183,27.368963340960025,5.027167446212721,237.25019874976104,2.369062217945638,49.99999999999744,2.276911163567703,51.35149144383672,417.7793413930109,288.5879951211263,-28.659737807321363,90.75613674516259,15.882545583374895,-26.751000626800728,91.00000000000118,4,25pct
437.2612824579087,141.6705307582449,17.261324853090116,2.750256281180578,27.368963340959965,5.027167443535966,237.250198749762,2.36906221668425,49.99999999999733,2.276911162355387,51.351491443837006,417.77934139301016,288.5879951211264,-28.659737807321733,90.75613674516288,15.882545583374895,-26.751000626800728,91.00000000000144,4,25pct
437.26128245790846,141.6705307582451,17.26132485309148,2.7502562811805618,27.36896334096008,5.0271674435359275,237.25019874976385,2.369062216684236,49.9999999999975,2.276911162355365,51.35149144383695,417.7793413930109,288.587995121126,-28.659737807322017,90.75613674516288,15.882545583374895,-26.751000626800728,91.0000000000014,4,25pct
437.2612824579082,141.67053075824475,17.261324853089775,2.7502562811806004,27.368963340960192,5.027167443535944,237.2501987497622,2.369062216684223,49.999999999997776,2.2769111623553444,51.35149144383684,417.779341393012,288.5879951211275,-28.659737807322895,90.75613674516259,15.882545583374904,-26.751000626800703,91.00000000000112,4,25pct
437.2612824579084,141.67053075824566,17.26132485309421,2.7502562841094167,27.36896334096025,5.027167448889491,237.25019874976363,2.369062219207108,49.99999999999784,2.2769111647800746,51.3514914438374,417.7793413930135,288.58799512112523,-28.65973780732301,90.75613674516269,15.882545583374885,-26.75100062680076,91.00000000000125,4,25pct
437.2612824579063,141.67053075824612,17.26132485308915,2.7502562826450085,27.368963340960192,5.027167446212752,237.25019874976127,2.3690622179457,49.9999999999979,2.276911163567743,51.351491443837055,417.7793413930116,288.5879951211268,-28.659737807322387,90.7561367451627,15.8825455833749,-26.751000626800703,91.00000000000125,4,25pct
437.2612824579072,141.67053075824467,17.261324853091253,2.750256282645047,27.36896334096048,5.027167446212757,237.25019874976007,2.3690622179456966,49.9999999999979,2.2769111635677097,51.351491443837176,417.7793413930129,288.58799512112694,-28.659737807324348,90.75613674516246,15.882545583374895,-26.751000626800728,91.00000000000104,4,25pct
437.26128245790903,141.67053075824373,17.261324853089945,2.7502562826449903,27.36896334096048,5.027167446212696,237.25019874976363,2.3690622179456566,49.999999999997776,2.2769111635677057,51.35149144383695,417.77934139301215,288.5879951211267,-28.65973780732236,90.75613674516227,15.882545583374876,-26.75100062680076,91.00000000000087,4,25pct
437.2612824579098,141.67053075824273,17.261324853090002,2.7502562826450094,27.36896334096048,5.027167446212692,237.25019874976292,2.369062217945649,49.999999999997776,2.2769111635676818,51.35149144383745,417.77934139301215,288.5879951211287,-28.6597378073248,90.75613674516246,15.882545583374874,-26.75100062680076,91.00000000000104,4,25pct
437.2612824579087,141.67053075824452,17.261324853089832,2.750256281180597,27.368963340960534,5.027167443535918,237.25019874976363,2.36906221668425,49.99999999999784,2.276911162355321,51.3514914438374,417.7793413930132,288.5879951211276,-28.65973780732477,90.75613674516256,15.882545583374876,-26.75100062680076,91.00000000000112,4,25pct
437.26128245790994,141.67053075824384,17.261324853091367,2.7502562826450307,27.36896334096076,5.027167446212713,237.25019874976223,2.369062217945659,49.99999999999801,2.276911163567682,51.3514914438374,417.77934139301374,288.5879951211287,-28.659737807323975,90.75613674516225,15.882545583374876,-26.75100062680076,91.00000000000081,4,25pct
437.26128245790966,141.6705307582451,17.261324853094322,2.7502562826449863,27.368963340960647,5.02716744621268,237.25019874976536,2.3690622179456997,49.999999999997954,2.2769111635676924,51.35149144383769,417.7793413930141,288.5879951211284,-28.65973780732392,90.75613674516252,15.882545583374862,-26.75100062680079,91.0000000000011,4,25pct
437.26128245790846,141.6705307582449,17.26132485309273,2.750256282645007,27.36896334096059,5.027167446212689,237.2501987497644,2.3690622179456544,49.99999999999801,2.276911163567682,51.3514914438378,417.7793413930141,288.5879951211288,-28.65973780732341,90.75613674516259,15.882545583374872,-26.75100062680076,91.00000000000115,4,25pct
437.26128245790943,141.67053075824543,17.261324853091764,2.750256282644963,27.36896334096076,5.027167446212664,237.25019874976644,2.3690622179456815,49.99999999999835,2.2769111635677013,51.351491443837055,417.77934139301374,288.5879951211283,-28.659737807323157,90.75613674516252,15.88254558337488,-26.75100062680076,91.00000000000112,4,25pct
437.2612824579086,141.67053075824663,17.261324853092844,2.7502562841093807,27.36896334096076,5.0271674488894575,237.250198749766,2.3690622192071458,49.99999999999841,2.2769111647800773,51.35149144383712,417.77934139301414,288.5879951211281,-28.659737807325115,90.75613674516242,15.882545583374869,-26.75100062680076,91.00000000000101,4,25pct
437.2612824579078,141.67053075824566,17.261324853091423,2.7502562841094464,27.36896334096076,5.027167448889509,237.25019874976223,2.3690622192071182,49.999999999998295,2.2769111647800626,51.35149144383723,417.7793413930145,288.5879951211289,-28.659737807322696,90.7561367451625,15.88254558337488,-26.75100062680076,91.00000000000104,4,25pct
437.2612824579092,141.67053075824418,17.261324853092958,2.750256284109412,27.368963340960818,5.027167448889443,237.25019874976527,2.3690622192070774,49.99999999999841,2.276911164780031,51.35149144383786,417.7793413930149,288.5879951211296,-28.65973780732369,90.75613674516227,15.882545583374856,-26.75100062680079,91.00000000000084,4,25pct
437.2612824579092,141.67053075824526,17.26132485309421,2.750256282644985,27.36896334096076,5.027167446212672,237.25019874976536,2.369062217945642,49.999999999998295,2.276911163567686,51.3514914438374,417.779341393014,288.58799512113023,-28.65973780732253,90.75613674516252,15.882545583374858,-26.75100062680079,91.00000000000112,4,25pct
437.26128245790767,141.67053075824683,17.2613248530962,2.7502562826449526,27.368963340960818,5.027167446212653,237.25019874976792,2.3690622179456864,49.99999999999835,2.2769111635676995,51.35149144383775,417.7793413930151,288.58799512112853,-28.65973780732372,90.7561367451624,15.88254558337486,-26.75100062680079,91.00000000000097,4,25pct
437.26128245790954,141.6705307582455,17.26132485309398,2.7502562811805693,27.368963340960875,5.027167443535884,237.25019874976624,2.369062216684232,49.99999999999852,2.276911162355314,51.35149144383769,417.7793413930148,288.5879951211294,-28.65973780732412,90.75613674516217,15.882545583374869,-26.75100062680076,91.00000000000072,4,25pct
437.2612824579087,141.67053075824612,17.26132485309074,2.7502562826449823,27.36896334096076,5.027167446212667,237.250198749766,2.369062217945615,49.99999999999852,2.2769111635676844,51.35149144383786,417.7793413930151,288.58799512112745,-28.659737807320937,90.75613674516224,15.882545583374876,-26.75100062680076,91.0000000000008,4,25pct
437.26128245790886,141.67053075824424,17.261324853093697,2.750256281180577,27.368963340960928,5.027167443535857,237.25019874976695,2.369062216684208,49.99999999999852,2.2769111623552813,51.3514914438378,417.779341393016,288.58799512112887,-28.65973780732449,90.75613674516205,15.882545583374853,-26.751000626800817,91.00000000000061,4,25pct
437.2612824579098,141.6705307582449,17.26132485309205,2.7502562811805955,27.368963340960928,5.027167443535891,237.25019874976513,2.3690622166842106,49.99999999999858,2.276911162355296,51.35149144383752,417.7793413930152,288.58799512113075,-28.65973780732449,90.75613674516224,15.88254558337486,-26.75100062680079,91.0000000000008,4,25pct
437.2612824579092,141.67053075824657,17.26132485309347,2.7502562826449934,27.36896334096099,5.027167446212685,237.25019874976584,2.369062217945668,49.99999999999858,2.2769111635676915,51.35149144383831,417.7793413930156,288.58799512113006,-28.65973780732241,90.75613674516242,15.882545583374842,-26.751000626800817,91.000000000001,4,25pct
437.26128245791057,141.6705307582436,17.261324853090912,2.7502562826450214,27.368963340961045,5.02716744621266,237.2501987497656,2.369062217945614,49.99999999999852,2.2769111635676382,51.351491443838256,417.7793413930163,288.58799512112955,-28.659737807323552,90.75613674516218,15.882545583374837,-26.751000626800845,91.00000000000077,4,25pct
437.26128245790943,141.67053075824458,17.26132485309273,2.7502562841094207,27.368963340961045,5.027167448889452,237.25019874976465,2.3690622192070703,49.99999999999864,2.276911164780032,51.35149144383769,417.7793413930155,288.5879951211308,-28.659737807323808,90.75613674516211,15.882545583374847,-26.751000626800817,91.00000000000072,4,25pct
437.2612824579102,141.6705307582459,17.261324853093356,2.750256282644988,27.368963340960928,5.027167446212655,237.25019874976704,2.3690622179456686,49.99999999999852,2.2769111635676675,51.35149144383757,417.779341393016,288.58799512113075,-28.65973780732392,90.7561367451625,15.882545583374844,-26.751000626800817,91.00000000000104,4,25pct
437.26128245790903,141.67053075824464,17.261324853094834,2.750256282644976,27.368963340961272,5.0271674462126175,237.2501987497686,2.3690622179456176,49.99999999999864,2.276911163567642,51.3514914438378,417.77934139301686,288.58799512113046,-28.65973780732392,90.75613674516211,15.882545583374844,-26.751000626800817,91.00000000000067,4,25pct
437.26128245790966,141.67053075824532,17.261324853090855,2.750256282644981,27.368963340961272,5.027167446212633,237.25019874976763,2.369062217945639,49.99999999999858,2.276911163567652,51.35149144383792,417.77934139301647,288.58799512112967,-28.659737807323182,90.75613674516188,15.88254558337484,-26.751000626800845,91.00000000000045,4,25pct
437.26128245791006,141.6705307582452,17.26132485309421,2.7502562826449832,27.368963340961045,5.027167446212628,237.25019874976795,2.3690622179456486,49.99999999999864,2.276911163567645,51.35149144383802,417.7793413930168,288.58799512113046,-28.6597378073252,90.75613674516218,15.882545583374837,-26.751000626800845,91.00000000000077,4,25pct
437.261282457908,141.67053075824464,17.2613248530933,2.7502562826450268,27.368963340961272,5.027167446212641,237.25019874976647,2.3690622179456238,49.99999999999864,2.276911163567616,51.35149144383814,417.77934139301817,288.58799512113086,-28.65973780732432,90.75613674516192,15.88254558337484,-26.751000626800845,91.00000000000045,4,25pct
437.2612824579096,141.67053075824458,17.26132485309205,2.750256281180561,27.368963340961272,5.027167443535833,237.2501987497686,2.3690622166841706,49.999999999998685,2.276911162355274,51.35149144383831,417.7793413930163,288.5879951211316,-28.659737807324177,90.75613674516208,15.882545583374837,-26.751000626800845,91.00000000000065,4,25pct
437.26128245790926,141.6705307582444,17.261324853093925,2.7502562826450085,27.368963340961272,5.0271674462126335,237.25019874976695,2.369062217945634,49.999999999998806,2.2769111635676245,51.3514914438382,417.77934139301755,288.58799512113046,-28.65973780732344,90.75613674516208,15.88254558337483,-26.751000626800845,91.00000000000065,4,25pct
437.2612824579102,141.67053075824566,17.261324853092958,2.7502562811806084,27.368963340961272,5.027167443535876,237.25019874976627,2.3690622166841835,49.99999999999874,2.276911162355268,51.351491443838256,417.77934139301743,288.5879951211308,-28.65973780732264,90.75613674516218,15.882545583374824,-26.751000626800877,91.00000000000077,4,25pct
437.2612824579098,141.67053075824407,17.26132485309364,2.75025628264502,27.368963340961443,5.0271674462126255,237.25019874976743,2.3690622179455976,49.99999999999892,2.276911163567606,51.35149144383855,417.77934139301846,288.58799512113103,-28.659737807324063,90.75613674516211,15.882545583374824,-26.751000626800877,91.00000000000067,4,25pct
437.26128245791153,141.67053075824597,17.26132485309364,2.750256281180529,27.368963340961216,5.027167443535832,237.2501987497696,2.36906221668416,49.999999999998806,2.276911162355303,51.35149144383792,417.77934139301567,288.58799512113217,-28.65973780732139,90.75613674516217,15.882545583374815,-26.751000626800877,91.00000000000072,4,25pct
437.26128245790966,141.67053075824606,17.261324853093868,2.750256282645035,27.368963340961383,5.027167446212673,237.25019874976536,2.3690622179456247,49.99999999999904,2.276911163567639,51.35149144383855,417.77934139301783,288.5879951211319,-28.659737807323808,90.75613674516205,15.882545583374824,-26.751000626800877,91.00000000000065,4,25pct
437.2612824579096,141.67053075824748,17.261324853093925,2.750256282644953,27.368963340961383,5.027167446212612,237.25019874977076,2.3690622179456358,49.99999999999904,2.276911163567659,51.35149144383848,417.77934139301834,288.58799512113234,-28.6597378073223,90.75613674516217,15.882545583374824,-26.751000626800877,91.00000000000077,4,25pct
437.2612824579118,141.67053075824617,17.261324853091594,2.750256282644991,27.3689633409615,5.027167446212636,237.2501987497682,2.3690622179456016,49.99999999999915,2.2769111635676453,51.35149144383871,417.779341393018,288.58799512113177,-28.659737807321704,90.75613674516222,15.882545583374812,-26.751000626800877,91.0000000000008,4,25pct
437.261282457908,141.67053075824708,17.261324853093015,2.7502562811805635,27.368963340961383,5.027167443535864,237.2501987497684,2.3690622166841795,49.99999999999909,2.2769111623553004,51.35149144383745,417.77934139301726,288.5879951211308,-28.65973780732276,90.75613674516208,15.88254558337483,-26.751000626800845,91.00000000000065,4,25pct
437.26128245791074,141.6705307582431,17.261324853093072,2.7502562811806053,27.36896334096156,5.027167443535813,237.2501987497686,2.3690622166841586,49.99999999999904,2.276911162355207,51.3514914438386,417.7793413930192,288.5879951211322,-28.6597378073252,90.75613674516192,15.8825455833748,-26.751000626800906,91.00000000000048,4,25pct
437.26128245791,141.67053075824646,17.261324853095402,2.750256279716163,27.36896334096156,5.027167440859071,237.25019874976917,2.3690622154227428,49.99999999999909,2.276911161142908,51.35149144383843,417.7793413930184,288.5879951211315,-28.65973780732196,90.75613674516211,15.882545583374808,-26.751000626800906,91.00000000000067,4,25pct
437.26128245790966,141.6705307582451,17.261324853091594,2.750256281180588,27.3689633409615,5.02716744353584,237.2501987497685,2.369062216684201,49.99999999999915,2.276911162355253,51.35149144383837,417.77934139301834,288.58799512113194,-28.659737807325087,90.75613674516211,15.882545583374808,-26.751000626800906,91.00000000000067,4,25pct
437.26128245791006,141.6705307582468,17.261324853094493,2.750256282644964,27.36896334096156,5.027167446212621,237.2501987497696,2.369062217945604,49.99999999999915,2.2769111635676564,51.3514914438382,417.77934139301783,288.587995121132,-28.65973780732256,90.75613674516195,15.882545583374815,-26.751000626800877,91.00000000000051,4,25pct
437.26128245790994,141.67053075824555,17.26132485309347,2.7502562811805773,27.36896334096156,5.02716744353584,237.2501987497684,2.3690622166841937,49.9999999999992,2.276911162355263,51.35149144383855,417.77934139301794,288.5879951211319,-28.65973780732375,90.75613674516195,15.88254558337482,-26.751000626800877,91.00000000000051,4,25pct
437.2612824579117,141.67053075824663,17.261324853093754,2.750256281180542,27.36896334096167,5.027167443535808,237.25019874977073,2.3690622166841515,49.99999999999915,2.276911162355266,51.3514914438382,417.77934139301834,288.5879951211323,-28.659737807321903,90.7561367451618,15.882545583374815,-26.751000626800877,91.00000000000038,4,25pct
437.26128245790954,141.6705307582468,17.26132485309438,2.750256284109431,27.368963340961614,5.027167448889437,237.25019874976647,2.369062219207092,49.9999999999992,2.276911164780006,51.35149144383757,417.77934139301874,288.587995121132,-28.659737807324856,90.75613674516185,15.882545583374808,-26.751000626800906,91.00000000000045,4,25pct
437.26128245790903,141.67053075824606,17.261324853093583,2.7502562841094327,27.36896334096156,5.027167448889429,237.25019874976653,2.36906221920702,49.99999999999926,2.2769111647799964,51.35149144383843,417.77934139301874,288.58799512113217,-28.659737807321648,90.75613674516188,15.882545583374815,-26.751000626800877,91.00000000000048,4,25pct
437.2612824579102,141.6705307582459,17.261324853094948,2.750256282644972,27.368963340961727,5.02716744621259,237.25019874977028,2.3690622179456446,49.99999999999949,2.2769111635676182,51.351491443838256,417.779341393019,288.58799512113285,-28.659737807325627,90.75613674516174,15.8825455833748,-26.751000626800906,91.00000000000034,4,25pct
437.2612824579098,141.6705307582452,17.261324853093583,2.75025628118059,27.36896334096167,5.027167443535822,237.2501987497693,2.369062216684197,49.99999999999932,2.276911162355231,51.35149144383894,417.77934139301954,288.58799512113245,-28.659737807325712,90.75613674516185,15.8825455833748,-26.751000626800906,91.00000000000045,4,25pct
437.2612824579084,141.67053075824634,17.26132485309529,2.7502562811805347,27.368963340961727,5.027167443535793,237.25019874977167,2.3690622166842084,49.99999999999943,2.27691116235526,51.35149144383848,417.7793413930188,288.58799512113137,-28.659737807325115,90.75613674516183,15.882545583374808,-26.751000626800906,91.00000000000041,4,25pct
437.2612824579092,141.67053075824748,17.261324853095743,2.750256281180591,27.36896334096156,5.0271674435358475,237.2501987497691,2.3690622166841906,49.99999999999932,2.276911162355255,51.35149144383877,417.7793413930202,288.5879951211318,-28.659737807323893,90.75613674516194,15.882545583374828,-26.751000626800845,91.00000000000051,4,25pct
437.26128245791057,141.670530758246,17.26132485309239,2.7502562811805946,27.36896334096167,5.027167443535822,237.25019874976908,2.369062216684139,49.99999999999926,2.276911162355228,51.35149144383871,417.77934139302033,288.58799512113245,-28.659737807321815,90.75613674516157,15.882545583374824,-26.751000626800877,91.00000000000013,4,25pct
437.2612824579121,141.67053075824668,17.261324853094038,2.750256282644981,27.368963340961727,5.027167446212605,237.2501987497693,2.369062217945612,49.99999999999932,2.276911163567625,51.35149144383814,417.7793413930193,288.58799512113313,-28.659737807322387,90.75613674516144,15.882545583374824,-26.751000626800877,91.00000000000003,4,25pct
437.2612824579098,141.67053075824543,17.261324853093527,2.750256282644989,27.36896334096167,5.0271674462125775,237.25019874977,2.369062217945628,49.99999999999932,2.2769111635675894,51.3514914438382,417.77934139302016,288.5879951211352,-28.659737807324262,90.75613674516144,15.882545583374824,-26.751000626800877,91.0,4,25pct
437.26128245791085,141.67053075824424,17.261324853094607,2.7502562826449855,27.368963340961784,5.027167446212559,237.2501987497712,2.3690622179456184,49.99999999999932,2.2769111635675734,51.351491443839,417.7793413930208,288.58799512113336,-28.659737807325683,90.75613674516136,15.882545583374812,-26.751000626800877,90.99999999999997,4,25pct
437.26128245791017,141.67053075824515,17.26132485309506,2.750256284109398,27.368963340961727,5.027167448889373,237.2501987497696,2.3690622192070614,49.99999999999932,2.276911164779975,51.35149144383831,417.77934139301954,288.58799512113205,-28.659737807323864,90.7561367451616,15.882545583374812,-26.751000626800877,91.00000000000021,4,25pct
